id,type,country,neighbor_count,In_Degree,Out_Degree,Tot_Degree,Count,Average_Weight,size,Community,Community_avg_weight,no_location,Connected_political_organization
Christy Fields,person,Country_271835,2,2,0,2,1014,0.882159085,-1,7,0.862319347,0,0
Michele Hernandez,person,Country_271835,2,1,1,2,1014,0.913635,-1,7,0.862319347,0,0
Mary Castillo,person,Country_271835,3,2,1,3,578,0.888791117,-1,7,0.862319347,0,0
Jennifer Brown,person,Country_271835,1,1,0,1,383,0.9229469,-1,1,0.859454355,0,0
John Barnes DDS,person,Country_271835,13,9,4,13,36,0.879760004,-1,17,0.871449309,0,0
830155,organization,Unknown,2,1,1,2,1014,0.90803235,1,9,0.878627009,1,1
Anna Turner,person,Country_271835,2,2,0,2,1014,0.95075385,-1,9,0.878627009,0,0
Stephanie Quinn,person,Country_271835,2,0,2,2,1014,0.84454162,-1,17,0.871449309,0,0
9590898,organization,Unknown,5,0,5,5,203,0.82622103,1,0,0.859966164,1,0
Joshua Garrett,person,Arreciviento,4,2,2,4,379,0.8223729,-1,0,0.859966164,0,0
95230042,organization,Unknown,2,2,0,2,1014,0.82172435,0,0,0.859966164,1,0
21240092,organization,Unknown,5,3,2,5,203,0.855736798,0,17,0.871449309,1,0
7234,organization,Unknown,2,0,2,2,1014,0.857117765,0,8,0.854248151,1,0
6335187,organization,Unknown,15,1,15,16,28,0.875129765,0,17,0.871449309,0,0
695031,organization,Unknown,2,2,0,2,1014,0.89988975,0,13,0.857723572,1,0
2508,organization,Unknown,4,2,2,4,379,0.839853308,0,25,0.901522813,1,0
6391,organization,Unknown,3,2,1,3,578,0.827879947,0,14,0.896611834,0,0
Mary Jenkins,person,Country_271835,2,0,2,2,1014,0.926324575,-1,2,0.858512917,0,0
75835980,political_organization,Unknown,2,2,0,2,1014,0.938331575,-1,2,0.858512917,0,0
23774,organization,Unknown,1,1,1,2,1014,0.858515875,0,2,0.858512917,1,0
Nicole Smith,person,Luminsia,12,0,12,12,39,0.848934476,-1,2,0.858512917,0,0
9992346,organization,Unknown,2,0,2,2,1014,0.84538892,0,2,0.858512917,1,0
227,organization,Unknown,2,1,1,2,1014,0.858154295,0,2,0.858512917,1,0
ocean,vessel,Unknown,7,4,3,7,110,0.842440763,-1,1,0.859454355,0,0
Jennifer Reilly,person,Country_271835,1,1,0,1,383,0.8509253,-1,17,0.871449309,0,0
79,political_organization,Unknown,2,0,2,2,1014,0.8757191,-1,21,0.884784429,0,0
39893,organization,Unknown,2,2,0,2,1014,0.82565545,0,0,0.859966164,1,0
47bd4f34-d0af-41f0-88c5-eb9d4fde440c,location,Unknown,2,2,0,2,1014,0.8742169,-1,12,0.878477793,0,0
3782,organization,Unknown,14,0,14,14,42,0.864660906,0,16,0.863440281,0,0
7441,organization,Unknown,4,2,2,4,379,0.855094895,0,16,0.863440281,0,0
Fisheries Animal Industriesâ,Uncategorized,Unknown,3,2,1,3,578,0.880706817,-1,16,0.863440281,0,0
Donald Thompson,person,Country_271835,2,1,1,2,1014,0.8856302,-1,0,0.859966164,0,0
Cynthia Byrd,person,Country_271835,1,0,1,1,383,0.88838696,-1,1,0.859454355,0,0
Christopher Hernandez,person,Country_271835,2,0,2,2,1014,0.90838,-1,4,0.868860929,0,0
58666504,organization,Unknown,2,0,2,2,1014,0.8714698,0,17,0.871449309,1,0
Jennifer Frederick,person,Country_271835,3,3,0,3,578,0.919200367,-1,17,0.871449309,0,0
70347729,organization,Unknown,1,0,1,1,383,0.9320338,0,17,0.871449309,1,0
116070050,organization,Unknown,2,1,1,2,1014,0.85456708,0,1,0.859454355,1,0
b47086b0-e225-436a-83b1-2cf5cda4dbd5,location,Unknown,4,4,0,4,379,0.835606888,-1,1,0.859454355,0,0
613465161,organization,Unknown,2,0,2,2,1014,0.88311515,0,1,0.859454355,0,0
bottom,vessel,Unknown,7,3,5,8,65,0.914168531,-1,16,0.863440281,0,0
Michael Patton,person,Country_271835,2,2,0,2,1014,0.856575975,-1,12,0.878477793,0,0
Kristin Jones,person,Country_271835,2,2,0,2,1014,0.9318293,-1,6,0.871177745,0,0
884648,organization,Unknown,7,6,2,8,65,0.85358902,1,20,0.860504275,0,0
90,organization,Unknown,19,26,20,46,2,0.91444461,2,17,0.871449309,0,0
353149780,organization,Unknown,2,0,2,2,1014,0.839098115,1,20,0.860504275,1,0
2913,organization,Unknown,12,6,9,15,32,0.924496579,0,17,0.871449309,1,0
693436,organization,Unknown,5,2,3,5,203,0.8689022,0,17,0.871449309,1,0
88a1fe65-33d9-487a-a3ac-d4208f41b754,location,Unknown,3,3,0,3,578,0.912300733,-1,6,0.871177745,0,0
Jenna Barton,person,Country_271835,3,3,0,3,578,0.847225323,-1,6,0.871177745,0,0
67f3755e-7f86-40a1-ae17-998d50a3e772,location,Unknown,1,0,1,1,383,0.8102333,-1,57,0.8102333,0,0
631919,organization,Unknown,1,1,0,1,383,0.8102333,0,57,0.8102333,0,0
Stephen Gutierrez,person,Country_271835,1,1,0,1,383,0.83607864,-1,18,0.865107563,0,0
Jessica Owens,person,Country_271835,3,0,3,3,578,0.884733953,-1,1,0.859454355,0,0
John Hutchinson,person,Country_271835,2,2,0,2,1014,0.872717205,-1,8,0.854248151,0,0
Daniel Wood,person,Country_271835,3,3,0,3,578,0.87635902,-1,4,0.868860929,0,0
â¬7,event,Unknown,2,2,0,2,1014,0.86932718,-1,6,0.871177745,0,0
reefer,vessel,Unknown,1,0,1,1,383,0.85967135,-1,58,0.85967135,0,0
Fu Yuan Yu Leng 999,vessel,Unknown,1,1,0,1,383,0.85967135,-1,58,0.85967135,0,0
88e9e7e8-3edf-4fd4-959d-8ec4f53e59d6,location,Unknown,1,1,0,1,383,0.85733896,-1,1,0.859454355,0,0
8732,organization,Unknown,2,0,2,2,1014,0.92145461,0,4,0.868860929,1,0
44396,organization,Unknown,2,1,1,2,1014,0.921125685,0,4,0.868860929,1,0
f7a4114d-d1ca-44df-a7e0-c72e440671ba,location,Unknown,9,9,0,9,59,0.891103056,-1,0,0.859966164,0,0
6038,organization,Unknown,2,0,2,2,1014,0.9108012,1,1,0.859454355,0,0
Chinook,vessel,Unknown,2,2,0,2,1014,0.838143385,-1,16,0.863440281,0,0
6274,organization,Unknown,1,0,1,1,383,0.8457556,0,1,0.859454355,1,0
f9f6fc72-83db-4c44-a818-dde6c33985f9,location,Unknown,6,6,0,6,139,0.850225405,-1,0,0.859966164,0,0
6758207,organization,Unknown,7,6,1,7,110,0.87897325,1,6,0.871177745,0,0
abc12,Uncategorized,Unknown,2,2,0,2,1014,0.849073425,-1,21,0.884784429,1,1
40,political_organization,Unknown,13,2,12,14,42,0.916762308,-1,21,0.884784429,0,0
615043,organization,Unknown,2,0,2,2,1014,0.92354935,0,59,0.920985433,1,0
Robert Lewis,person,Country_271835,2,1,1,2,1014,0.9210698,-1,59,0.920985433,0,0
Margaret Nichols,person,Country_271835,2,2,0,2,1014,0.91833715,-1,59,0.920985433,0,0
64124835,organization,Unknown,4,4,0,4,379,0.850429465,0,17,0.871449309,0,0
767,organization,Unknown,13,4,11,15,32,0.909872289,0,21,0.884784429,0,1
Chris Grant,person,Country_271835,2,0,3,3,578,0.892420123,-1,2,0.858512917,0,0
Angela Orr,person,Country_271835,5,5,0,5,203,0.893245286,-1,31,0.860083032,0,0
67909,organization,Unknown,2,0,2,2,1014,0.83629622,0,0,0.859966164,1,0
e09b64a2-397a-4bec-96a1-7d61479fe37a,location,Unknown,2,2,0,2,1014,0.827919585,-1,1,0.859454355,0,0
1012,organization,Unknown,2,0,2,2,1014,0.84102475,0,2,0.858512917,1,1
Katelyn Gibson,person,Country_271835,3,0,3,3,578,0.885072287,-1,16,0.863440281,0,0
Kayla Reynolds,person,Country_271835,1,1,0,1,383,0.9081499,-1,2,0.858512917,0,0
724,organization,Unknown,1,0,1,1,383,0.820158,0,2,0.858512917,1,0
824,organization,Unknown,2,0,2,2,1014,0.88524315,2,16,0.863440281,1,0
William Williams,person,Country_271835,2,1,1,2,1014,0.88794895,-1,16,0.863440281,0,0
Vicki Owen,person,Country_271835,4,3,1,4,379,0.8916848,-1,16,0.863440281,0,0
Alyssa Mccoy,person,Country_271835,2,2,0,2,1014,0.8637138,-1,1,0.859454355,0,0
292bf7d9-d86c-411d-9a85-da0cb4535e22,location,Unknown,6,1,5,6,139,0.933593307,-1,13,0.857723572,0,0
c82d3e99-b297-484e-a28a-76cba8d515cc,location,Unknown,4,4,0,4,379,0.867685508,-1,7,0.862319347,0,0
Scott Wright,person,Country_271835,3,3,2,5,203,0.853450666,-1,17,0.871449309,0,0
854,organization,Unknown,3,3,0,3,578,0.862653553,0,3,0.865361844,1,0
2653581,political_organization,Unknown,1,0,1,1,383,0.8331517,-1,25,0.901522813,0,0
John Conley,person,Country_271835,15,11,4,15,32,0.87966599,-1,25,0.901522813,0,0
977,organization,Unknown,1,1,1,2,1014,0.883566625,0,11,0.857844709,1,0
James Hernandez,person,Country_271835,2,2,0,2,1014,0.8544853,-1,1,0.859454355,0,0
1f899410-3447-48e7-bcb3-cbff10619e86,location,Unknown,1,0,1,1,383,0.8627963,-1,1,0.859454355,0,0
39048624,organization,Unknown,3,0,3,3,578,0.8592402,0,6,0.871177745,1,0
river,vessel,Unknown,3,3,0,3,578,0.8556717,-1,6,0.871177745,0,0
Rhonda Johnson,person,Country_271835,4,1,3,4,379,0.85700534,-1,6,0.871177745,0,0
54,political_organization,Unknown,1,1,0,1,383,0.9746377,-1,7,0.862319347,0,0
1853970,organization,Unknown,2,2,0,2,1014,0.816001665,0,7,0.862319347,1,0
87648111,organization,Unknown,4,3,1,4,379,0.861790175,0,1,0.859454355,1,0
Barbara Mccarty,person,Country_271835,4,4,0,4,379,0.88985976,-1,4,0.868860929,0,0
Christopher Simon,person,Country_271835,5,5,0,5,203,0.898739368,-1,22,0.877084116,0,0
Lauren Jackson DDS,person,Country_271835,2,1,1,2,1014,0.87073615,-1,8,0.854248151,0,0
ï¬shes,event,Unknown,2,2,0,2,1014,0.86501255,-1,8,0.854248151,0,0
ï¬sh,event,Unknown,2,1,1,2,1014,0.873632065,-1,8,0.854248151,0,0
Darren Wilson,person,Country_990614,4,0,4,4,379,0.890079078,-1,17,0.871449309,0,0
Andrew Miller,person,Country_271835,2,1,1,2,1014,0.93061872,-1,17,0.871449309,0,0
Erica Cisneros,person,Country_990614,4,1,3,4,379,0.889552758,-1,4,0.868860929,0,0
440994840,political_organization,Unknown,6,1,6,7,110,0.848003477,-1,4,0.868860929,0,0
Heather Hill,person,Country_271835,1,1,1,2,1014,0.9299372,-1,4,0.868860929,0,0
Krystal Lee,person,Country_271835,1,1,0,1,383,0.8067644,-1,17,0.871449309,0,0
42258,organization,Unknown,1,0,1,1,383,0.93475735,0,13,0.857723572,1,0
506986590,organization,Unknown,2,0,2,2,1014,0.81618093,0,2,0.858512917,1,0
7321,organization,Unknown,2,1,1,2,1014,0.80947728,0,2,0.858512917,1,0
647724,organization,Unknown,1,1,0,1,383,0.8187921,0,2,0.858512917,1,0
272735814,organization,Unknown,1,0,1,1,383,0.86678874,0,22,0.877084116,1,0
Wesley Woods,person,Country_271835,2,2,0,2,1014,0.816132375,-1,16,0.863440281,0,0
Dry Creek Marine sanctuary,company,Country_283574,2,0,2,2,1014,0.859853445,1,16,0.863440281,1,0
1214936,organization,Unknown,3,3,0,3,578,0.9248036,0,2,0.858512917,1,0
2751,organization,Unknown,5,5,0,5,203,0.880076656,0,16,0.863440281,0,0
Marvin White,person,Country_271835,3,3,0,3,578,0.85434574,-1,13,0.857723572,0,0
Philip Black,person,Country_271835,2,0,2,2,1014,0.86022605,-1,4,0.868860929,0,0
Laurie Clark,person,Country_271835,1,1,0,1,383,0.80357856,-1,1,0.859454355,0,0
7548555,organization,Unknown,5,0,5,5,203,0.879186468,1,17,0.871449309,1,0
ARA Contraalmirante Cordero,vessel,Unknown,2,2,0,2,1014,0.8838937,-1,17,0.871449309,0,0
Keith Webb,person,Country_198078,13,8,5,13,36,0.884089345,-1,9,0.878627009,0,0
54217974,organization,Unknown,17,3,15,18,20,0.865198054,3,9,0.878627009,0,1
38,organization,Unknown,20,26,16,42,3,0.892354586,12,21,0.884784429,1,1
Elijah Gordon,person,Country_271835,6,5,2,7,110,0.850983321,-1,4,0.868860929,0,0
71352,organization,Unknown,2,2,0,2,1014,0.86846787,0,1,0.859454355,1,0
60806,organization,Unknown,9,6,3,9,59,0.845949483,0,3,0.865361844,0,0
259e9338-b33e-4dc7-843a-96a720d22d9b,location,Unknown,3,3,1,4,379,0.904250215,-1,3,0.865361844,0,0
461553,organization,Unknown,2,1,1,2,1014,0.85996217,0,0,0.859966164,1,0
538991,organization,Unknown,2,1,1,2,1014,0.91827095,0,17,0.871449309,1,0
71,organization,Unknown,6,5,1,6,139,0.85520776,0,17,0.871449309,1,1
Rebecca Fox,person,Oceanus,1,0,1,1,383,0.8717108,-1,1,0.859454355,0,0
expect year,event,Unknown,3,3,0,3,578,0.8657793,-1,16,0.863440281,0,0
Charles OJSC Marine conservation,company,Country_271835,4,0,4,4,379,0.889557295,0,1,0.859454355,1,0
shrimper,vessel,Unknown,1,1,0,1,383,0.84788114,-1,5,0.870361632,0,0
Caracola Azul Limited Liability Company,company,Ariuzima,2,0,2,2,1014,0.90055237,0,5,0.870361632,1,0
Brandy Williams,person,Country_271835,8,8,0,8,65,0.876643388,-1,17,0.871449309,0,0
d6968538-6f18-4a1c-a4e2-59de3c0e25c2,location,Unknown,2,0,2,2,1014,0.864387315,-1,17,0.871449309,0,0
coastguard,vessel,Unknown,2,2,0,2,1014,0.9470258,-1,5,0.870361632,0,0
Viento y Mar BV,company,Country_271835,3,2,1,3,578,0.8653239,0,5,0.870361632,1,0
Robert Vega,person,Country_271835,10,10,0,10,35,0.85293969,-1,17,0.871449309,0,0
James Sampson,person,Country_271835,2,0,2,2,1014,0.86652127,-1,1,0.859454355,0,0
Debra Hebert,person,Country_271835,1,1,0,1,383,0.86057574,-1,1,0.859454355,0,0
135024,organization,Unknown,2,0,2,2,1014,0.90679795,0,60,0.90837654,1,0
38844,organization,Unknown,4,2,2,4,379,0.883484175,1,60,0.90837654,1,0
John Frederick,person,Country_271835,3,3,0,3,578,0.92072519,-1,60,0.90837654,0,0
Allison Rodgers,person,Country_271835,2,0,2,2,1014,0.941216885,-1,60,0.90837654,0,0
759,organization,Unknown,3,3,0,3,578,0.83636872,0,2,0.858512917,1,0
0ae94787-4593-4139-848d-9174ea13ac23,location,Unknown,2,2,0,2,1014,0.840193275,-1,1,0.859454355,0,0
OceanFront Foods Co Beach,company,Country_271835,3,0,3,3,578,0.875105353,0,61,0.863952384,1,1
19186817,political_organization,Unknown,3,1,2,3,578,0.860061587,-1,61,0.863952384,0,0
2748013,political_organization,Unknown,2,2,0,2,1014,0.8147012,-1,61,0.863952384,0,0
23636990,organization,Unknown,5,4,1,5,203,0.918908586,0,22,0.877084116,1,0
996,organization,Unknown,5,5,0,5,203,0.915850172,0,22,0.877084116,1,0
81661977,organization,Unknown,2,0,2,2,1014,0.93337885,0,22,0.877084116,1,0
metric,movement,Unknown,2,1,1,2,1014,0.82696885,-1,16,0.863440281,0,0
24189,organization,Unknown,2,0,2,2,1014,0.83184918,1,4,0.868860929,1,0
216,organization,Unknown,4,1,3,4,379,0.862970815,0,2,0.858512917,1,0
Frederick Hunter,person,Oceanus,2,1,1,2,1014,0.8142996,-1,6,0.871177745,0,0
9977227,organization,Unknown,5,3,2,5,203,0.84826913,0,1,0.859454355,1,0
64365043,organization,Unknown,2,0,2,2,1014,0.88123843,0,8,0.854248151,1,1
06c161ac-e601-493f-b8df-839382e16a74,location,Unknown,1,0,1,1,383,0.82823896,-1,1,0.859454355,0,0
458785,organization,Unknown,1,1,0,1,383,0.8722045,0,21,0.884784429,0,0
e5e2e269-ccc5-4e16-88a8-e909c1fa32db,location,Unknown,3,0,3,3,578,0.863980733,-1,21,0.884784429,0,0
42,organization,Unknown,14,9,6,15,32,0.881280591,0,21,0.884784429,1,1
4258240,organization,Unknown,3,0,3,3,578,0.830144233,0,0,0.859966164,0,0
Julie Parks,person,Country_271835,2,0,2,2,1014,0.83839553,-1,1,0.859454355,0,0
891,organization,Unknown,8,0,8,8,65,0.84773022,2,0,0.859966164,0,0
a96730cc-485e-46be-aba4-339442bacd8d,location,Unknown,5,1,4,5,203,0.837071042,-1,0,0.859966164,0,0
USCGC,vessel,Unknown,7,7,0,7,110,0.835388183,-1,0,0.859966164,0,0
Kristi Weeks,person,Country_271835,4,4,0,4,379,0.823176828,-1,0,0.859966164,0,0
DDG,vessel,Unknown,3,3,0,3,578,0.82419409,-1,0,0.859966164,0,0
USS,vessel,Unknown,7,2,5,7,110,0.840079307,-1,19,0.833679999,0,0
USS Hurricane,vessel,Unknown,1,0,1,1,383,0.8350976,-1,2,0.858512917,0,0
PC,vessel,Unknown,19,11,8,19,16,0.859769824,-1,2,0.858512917,0,0
Brandi White,person,Country_271835,3,2,1,3,578,0.854997683,-1,1,0.859454355,0,0
Tara Hanson,person,Country_271835,3,0,3,3,578,0.8552682,-1,2,0.858512917,0,0
Wesley Vasquez,person,Country_271835,2,2,0,2,1014,0.8618323,-1,2,0.858512917,0,0
16,organization,Unknown,7,6,8,14,42,0.835663343,6,2,0.858512917,1,0
Rebecca Adams,person,Country_271835,2,3,0,3,578,0.836083773,-1,17,0.871449309,0,0
29481,organization,Unknown,4,1,4,5,203,0.848301034,0,2,0.858512917,0,0
Briana Johnson,person,Country_271835,2,2,1,3,578,0.821615987,-1,2,0.858512917,0,0
6126134,organization,Unknown,2,0,2,2,1014,0.87521087,0,31,0.860083032,1,0
595038316,organization,Unknown,2,1,1,2,1014,0.8423875,0,31,0.860083032,1,0
673431,organization,Unknown,4,3,1,4,379,0.842637875,0,31,0.860083032,1,0
73704,organization,Unknown,5,1,5,6,139,0.884852168,1,20,0.860504275,1,0
6780,organization,Unknown,25,20,7,27,14,0.896048316,2,20,0.860504275,0,1
Mr. Joseph Johnson,person,Country_271835,4,4,0,4,379,0.948552478,-1,20,0.860504275,0,0
7480,organization,Unknown,3,0,3,3,578,0.829608043,0,19,0.833679999,0,0
Marie Lee,person,Country_271835,12,12,0,12,39,0.903763446,-1,6,0.871177745,0,0
4769248,organization,Unknown,2,0,2,2,1014,0.83805427,0,9,0.878627009,1,0
3015,organization,Unknown,2,1,1,2,1014,0.82915667,0,9,0.878627009,1,0
2679,organization,Unknown,5,2,3,5,203,0.864194734,0,9,0.878627009,0,0
97836b65-db6a-43bf-9467-cf57d84645ff,location,Unknown,5,0,5,5,203,0.83523444,-1,1,0.859454355,0,0
Douglas Gillespie,person,Country_271835,2,2,0,2,1014,0.8500842,-1,1,0.859454355,0,0
âdisasterâ,Uncategorized,Unknown,2,2,0,2,1014,0.8513016,-1,7,0.862319347,1,0
Jonathan Garner,person,Country_271835,3,3,0,3,578,0.903117583,-1,1,0.859454355,0,0
Amanda Contreras,person,Country_271835,3,3,0,3,578,0.906501467,-1,7,0.862319347,0,0
Long Xing 629,vessel,Unknown,2,0,2,2,1014,0.8757383,-1,25,0.901522813,0,0
Bryan Hill,person,Country_271835,4,1,3,4,379,0.83573644,-1,7,0.862319347,0,0
58db776e-40f1-4e68-b13d-dcc42416ce58,location,Unknown,3,3,0,3,578,0.84278,-1,12,0.878477793,0,0
Anthony Le,person,Marebak,3,0,3,3,578,0.852700303,-1,4,0.868860929,0,0
Jo Francis,person,Country_271835,2,1,1,2,1014,0.849060805,-1,4,0.868860929,0,0
Stephanie Thompson,person,Country_271835,2,2,0,2,1014,0.85285227,-1,4,0.868860929,0,0
Michael Baker,person,Country_271835,2,2,0,2,1014,0.848127695,-1,1,0.859454355,0,0
868,organization,Unknown,2,0,2,2,1014,0.86049485,0,62,0.85422915,1,0
99985383,organization,Unknown,2,1,1,2,1014,0.838069475,0,62,0.85422915,1,0
298,organization,Unknown,2,2,0,2,1014,0.864123125,0,62,0.85422915,1,0
Michael Wagner,person,Country_271835,3,0,3,3,578,0.913077387,-1,17,0.871449309,0,0
Susan Hodges,person,Country_271835,2,2,0,2,1014,0.84786803,-1,17,0.871449309,0,0
Michael Chen,person,Country_663412,9,7,2,9,59,0.868347582,-1,21,0.884784429,0,0
Jennifer Thompson,person,Country_271835,2,0,2,2,1014,0.87106292,-1,1,0.859454355,0,0
Sabrina Zamora,person,Country_271835,2,2,0,2,1014,0.88615895,-1,1,0.859454355,0,0
Hannah Chandler,person,Country_271835,2,0,2,2,1014,0.8643795,-1,8,0.854248151,0,0
Deckhands,vessel,Unknown,2,0,2,2,1014,0.9108973,-1,36,0.8857107,0,0
Bruce Bates,person,Country_271835,2,1,1,2,1014,0.9133691,-1,36,0.8857107,0,0
Kimberly Lopez,person,Country_271835,3,2,1,3,578,0.90033895,-1,17,0.871449309,0,0
Teresa Jackson,person,Country_271835,5,4,1,5,203,0.889557888,-1,25,0.901522813,0,0
âWe fins,Uncategorized,Unknown,3,3,0,3,578,0.8987307,-1,7,0.862319347,0,0
ecf18ac9-a773-43a0-98c8-cdd264565b2f,location,Unknown,2,0,2,2,1014,0.883283475,-1,7,0.862319347,0,0
46,organization,Unknown,5,1,4,5,203,0.851844846,0,12,0.878477793,0,0
65fea097-e838-4be6-9889-83f5361fe777,location,Unknown,2,2,0,2,1014,0.849171845,-1,12,0.878477793,0,0
Ann Nelson,person,Country_907876,7,4,3,7,110,0.855371859,-1,20,0.860504275,0,0
Robert Nguyen,person,Country_948318,7,2,5,7,110,0.897166857,-1,4,0.868860929,0,0
dec69ea4-1c0c-4b31-b6fe-7d0c7e4b8fd9,location,Unknown,2,2,0,2,1014,0.84002995,-1,7,0.862319347,0,0
Dr. Michelle Dominguez,person,Country_271835,4,1,3,4,379,0.874140543,-1,1,0.859454355,0,0
Charles Hart,person,Country_271835,2,1,1,2,1014,0.88048685,-1,25,0.901522813,0,0
Tian,vessel,Unknown,1,2,2,4,379,0.823657715,-1,12,0.878477793,0,0
Patricia Bowen,person,Oceanus,15,11,7,18,20,0.884546808,-1,8,0.854248151,0,0
Paul Holloway,person,Country_271835,1,1,0,1,383,0.88038826,-1,8,0.854248151,0,0
Maria Russell,person,Country_271835,3,3,0,3,578,0.89664619,-1,1,0.859454355,0,0
Justin Rodriguez,person,Country_271835,4,2,2,4,379,0.902224003,-1,25,0.901522813,0,0
Carl Lopez,person,Country_271835,3,2,1,3,578,0.869065173,-1,1,0.859454355,0,0
Mar del Norte Ferry,company,Country_271835,2,1,1,2,1014,0.83346178,0,19,0.833679999,1,0
122245,organization,Unknown,12,5,7,12,39,0.853592625,0,11,0.857844709,0,1
4946,organization,Unknown,2,2,1,3,578,0.87077465,0,11,0.857844709,1,0
Gabriela Graham,person,Country_271835,2,1,1,2,1014,0.85713452,-1,20,0.860504275,0,0
Joseph Newman,person,Country_271835,2,0,2,2,1014,0.86531057,-1,20,0.860504275,0,0
Danielle Valdez,person,Country_242593,5,3,2,5,203,0.879449012,-1,17,0.871449309,0,0
Susan Williamson,person,Country_271835,5,2,3,5,203,0.87538116,-1,20,0.860504275,0,0
Lauren Reynolds,person,Country_271835,6,5,2,7,110,0.890261531,-1,20,0.860504275,0,0
91,political_organization,Unknown,5,0,5,5,203,0.880322174,-1,8,0.854248151,0,0
20,political_organization,Unknown,6,0,6,6,139,0.86239798,-1,4,0.868860929,0,0
74211169,organization,Unknown,1,1,0,1,383,0.89405006,0,4,0.868860929,1,1
Romero Oyster NV Carriers,company,Islavaria,3,1,2,3,578,0.85860345,0,20,0.860504275,1,0
James Hall,person,Country_271835,2,2,0,2,1014,0.91508915,-1,4,0.868860929,0,0
3553,organization,Unknown,1,0,1,1,383,0.8315475,0,4,0.868860929,1,0
72875,organization,Unknown,2,0,2,2,1014,0.8583663,0,0,0.859966164,0,0
Coast Guard Cutter Edgar Culbertson,vessel,Unknown,3,3,0,3,578,0.868642807,-1,6,0.871177745,0,0
38,movement,Unknown,20,26,16,42,3,0.892354586,-1,21,0.884784429,1,1
Heidi Kline,person,Country_443882,2,0,2,2,1014,0.856509745,-1,6,0.871177745,0,0
863749817,organization,Unknown,3,3,0,3,578,0.892421583,1,6,0.871177745,1,0
475,organization,Unknown,6,5,1,6,139,0.857474187,2,6,0.871177745,1,0
567217,organization,Unknown,3,1,2,3,578,0.83498499,1,6,0.871177745,1,0
Oliver,vessel,Unknown,5,2,3,5,203,0.841379456,-1,6,0.871177745,0,0
Amanda Becker,person,Country_271835,10,9,1,10,35,0.827150253,-1,6,0.871177745,0,0
160,organization,Unknown,90,16,83,99,1,0.863229274,9,13,0.857723572,0,1
Nicholas Dennis,person,Country_271835,2,2,0,2,1014,0.8163047,-1,28,0.853917804,0,0
938816,organization,Unknown,3,1,2,3,578,0.916440267,0,3,0.865361844,1,0
ðªðª,Uncategorized,Unknown,3,2,1,3,578,0.907885653,-1,3,0.865361844,1,0
5469,organization,Unknown,3,3,0,3,578,0.919186387,0,3,0.865361844,1,0
4679,organization,Unknown,1,0,1,1,383,0.9281312,0,63,0.9281312,1,0
Cape Verde Islands Oyj,company,Country_271835,1,1,0,1,383,0.9281312,0,63,0.9281312,1,0
Andre Phillips,person,Country_271835,3,0,3,3,578,0.853043017,-1,64,0.840640356,0,0
USCGâs,vessel,Unknown,3,1,2,3,578,0.84139596,-1,64,0.840640356,0,0
CutterOliverHenry,vessel,Unknown,2,2,0,2,1014,0.83764485,-1,64,0.840640356,0,0
Scott Solis,person,Country_271835,2,2,0,2,1014,0.823898465,-1,64,0.840640356,0,0
Jonathan Spence,person,Country_271835,1,1,0,1,383,0.88016313,-1,1,0.859454355,0,0
11,organization,Unknown,2,0,2,2,1014,0.837296925,0,12,0.878477793,1,0
Tanner Smith,person,Country_271835,3,0,3,3,578,0.87113214,-1,12,0.878477793,0,0
