Community,Node,type,country,neighbor_count,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Suspicion rate
4,Jon White,person,Polarisdom,9.0,5,4,0.8426068633333333,9,9,1,0,3,5,0,0,4,2,1,1,0,0,1,6.17%
4,Uber Connect,Uncategorized,Unknown,4.0,1,5,0.8689592949999999,4,6,2,2,1,1,2,1,2,0,1,0,0,0,0,16.83%
4,2ef60e7b-4914-4dbd-a063-5b23143fe5db,location,Unknown,3.0,1,2,0.8467562433333334,3,3,0,0,0,3,0,0,0,0,2,1,0,0,0,16.83%
4,George Morton,person,Country_271835,2.0,2,0,0.92666,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,22.00%
4,Heather Hill,person,Country_271835,1.0,1,1,0.9299372,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,6.17%
4,Debra Davis,person,Country_271835,2.0,2,0,0.89015496,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,22.00%
4,Laura Jimenez,person,Country_271835,2.0,1,1,0.851960375,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,6.17%
4,âVikingâ,Uncategorized,Unknown,4.0,3,1,0.8773295175,4,4,3,0,0,1,1,2,1,0,0,0,0,0,0,18.50%
4,05ef2661-6f3a-4f37-83e7-2ec8352afaef,location,Unknown,3.0,0,3,0.8328423933333333,3,3,0,0,0,3,0,0,0,0,2,1,0,0,0,32.67%
4,PRK,Uncategorized,Unknown,5.0,3,2,0.8392770940000001,5,5,2,1,1,1,2,1,2,0,0,0,0,0,0,18.50%
4,Viento Azul Harbor LLC Investment,company,Country_271835,3.0,3,0,0.8414674433333333,3,3,0,0,3,0,0,1,2,0,0,0,0,0,0,34.33%
4,Viking fishing,vessel,Unknown,2.0,2,0,0.867698965,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,22.00%
4,Robert Nguyen,person,Country_948318,7.0,2,5,0.8971668571428573,7,7,1,3,3,0,0,1,1,3,0,0,0,1,1,16.83%
4,âfirst,event,Unknown,8.0,7,1,0.9200787375,8,8,0,6,0,2,0,4,2,1,0,1,0,0,0,6.17%
4,âinitiallyâ,Uncategorized,Unknown,3.0,3,0,0.9618307,3,3,0,3,0,0,0,1,0,1,0,0,0,0,1,34.33%
4,540613204,organization,Unknown,4.0,4,0,0.8426893475,4,4,1,2,0,1,0,2,1,1,0,0,0,0,0,28.17%
4,Seabreeze Foods Corporation Logistics,Uncategorized,Unknown,3.0,3,0,0.8471965866666666,3,3,0,0,2,1,1,1,1,0,0,0,0,0,0,34.33%
4,Kimberly Williams,person,Country_271835,2.0,2,0,0.886847115,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,22.00%
4,Holly Taylor,person,Country_271835,11.0,9,2,0.8821413109090909,11,11,3,2,6,0,0,4,0,5,0,0,0,0,2,6.17%
4,353361057,organization,Unknown,1.0,1,0,0.91693646,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,50.17%
4,Stacey Ortiz,person,Country_271835,9.0,9,0,0.8870517433333334,9,9,0,2,3,4,1,4,1,3,0,0,0,0,0,22.00%
4,Brooke Hamilton,person,Country_271835,4.0,4,0,0.84453735,4,4,0,0,2,2,0,1,0,2,1,0,0,0,0,22.00%
4,Kristi Miller,person,Country_271835,3.0,3,0,0.8559724666666666,3,3,0,0,1,2,1,1,0,1,0,0,0,0,0,22.00%
4,Scott Day,person,Oceanus,6.0,4,2,0.8377016416666666,6,6,0,3,0,3,0,2,2,0,1,0,0,0,1,6.17%
4,âStuff,event,Unknown,3.0,2,1,0.8632592433333333,3,3,0,0,0,3,0,1,1,1,0,0,0,0,0,6.17%
4,âDo,Uncategorized,Unknown,4.0,4,0,0.8637871425,4,4,1,0,0,3,1,1,0,1,0,0,0,0,1,28.17%
4,Janice Bell,person,Country_271835,2.0,1,1,0.895894875,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,6.17%
4,Tara Villegas,person,Country_271835,3.0,3,0,0.9062529,3,3,0,0,3,0,0,1,0,2,0,0,0,0,0,22.00%
4,Joshua Glover,person,Country_271835,3.0,2,1,0.89701792,3,3,0,0,3,0,0,1,0,2,0,0,0,0,0,6.17%
4,Timothy Cuevas,person,Country_271835,3.0,1,2,0.90329629,3,3,0,0,3,0,0,1,0,2,0,0,0,0,0,16.83%
4,Ancla Azul Company Solutions,Uncategorized,Unknown,21.0,9,13,0.8903064,21,22,0,0,8,14,3,7,2,4,3,1,1,0,1,13.88%
4,341411,organization,Unknown,192.0,102,151,0.8659034171936759,192,253,38,66,66,83,29,78,38,65,23,6,4,3,7,0.00%
4,Jerry Welch,person,Country_271835,27.0,24,5,0.8841567427586207,27,29,1,11,11,6,2,9,2,11,4,1,0,0,0,6.17%
4,83951569,organization,Unknown,3.0,3,0,0.8575946999999999,3,3,0,3,0,0,1,1,0,0,0,1,0,0,0,21.72%
4,Lisa Jimenez,person,Country_271835,2.0,2,0,0.845017825,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,22.00%
4,72371354,political_organization,Unknown,2.0,2,0,0.94001395,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,22.00%
4,âdevil vesselsâ,Uncategorized,Unknown,1.0,1,0,0.9090691,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,50.17%
4,8c53a730-3aa1-463f-aef6-999a3cfbfb70,location,Unknown,1.0,1,0,0.8828208,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,37.83%
4,Mar del Paraso SRL Shipping,Uncategorized,Unknown,4.0,4,0,0.8917947525,4,4,0,0,2,2,0,3,1,0,0,0,0,0,0,34.33%
4,683962,organization,Unknown,2.0,2,0,0.8250845,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,34.33%
4,5639000,organization,Unknown,8.0,2,6,0.8517683225,8,8,2,1,3,2,2,2,1,3,0,0,0,0,0,23.00%
4,Kathleen Gates,person,Country_271835,2.0,2,0,0.914079615,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,22.00%
4,f6cca381-c55e-44cc-b685-6c4139459b96,location,Unknown,3.0,3,0,0.8999119700000001,3,3,0,0,0,3,0,1,0,0,1,1,0,0,0,22.00%
4,933c4581-7ecc-4377-995c-7a200fee617b,location,Unknown,1.0,1,0,0.8707887,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,37.83%
4,James Berry,person,Country_271835,2.0,2,0,0.8768019,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,22.00%
4,860600018,organization,Unknown,26.0,11,16,0.8672190774074073,26,27,5,8,5,9,0,8,1,9,2,3,2,0,2,0.00%
4,79538,organization,Unknown,12.0,5,7,0.8608938675000002,12,12,0,6,0,6,0,3,0,5,2,1,0,0,1,0.00%
4,Kevin Norton,person,Country_271835,2.0,2,0,0.83490483,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,22.00%
4,Howard Pierce,person,Country_271835,2.0,2,0,0.909820065,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,22.00%
4,Jessica Brown,person,Country_789037,4.0,2,3,0.8517409520000001,4,5,1,1,0,3,1,4,0,0,0,0,0,0,0,16.83%
4,70,organization,Unknown,3.0,2,2,0.8335587625,3,4,0,0,0,4,0,1,1,2,0,0,0,0,0,12.33%
4,Jason Neal,person,Country_271835,1.0,1,0,0.9121435,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,37.83%
4,f94bcae5-b023-48f6-a0d5-ff2f01cc00ed,location,Unknown,3.0,2,1,0.8878483766666667,3,3,0,0,0,3,0,1,0,0,1,1,0,0,0,6.17%
4,James Hall,person,Country_271835,2.0,2,0,0.91508915,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,22.00%
4,Saltwater Solitude GmbH & Co. KG,company,Country_271835,5.0,3,2,0.8756457320000001,5,5,1,1,3,0,0,2,3,0,0,0,0,0,0,18.50%
4,1a2ebb93-1c85-4f40-abb1-cff639788678,location,Unknown,2.0,1,1,0.846213475,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,6.17%
4,637608,organization,Unknown,9.0,9,0,0.8385369533333333,9,9,0,0,3,6,1,4,1,2,1,0,0,0,0,15.83%
4,John Gonzalez,person,Nalakond,21.0,13,9,0.8567980022727273,21,22,1,0,16,5,1,9,4,2,5,1,0,0,0,22.00%
4,e53552bc-174b-4799-b96b-c23cfa0731cb,location,Unknown,7.0,4,3,0.8557856328571429,7,7,0,0,6,1,2,4,0,1,0,0,0,0,0,6.17%
4,5337,organization,Unknown,4.0,3,1,0.8552859625,4,4,0,0,4,0,0,2,0,1,1,0,0,0,0,6.17%
4,Emily Kennedy,person,Country_614826,3.0,3,0,0.81877017,3,3,0,0,1,2,0,0,1,1,1,0,0,0,0,22.00%
4,Melissa Bates,person,Country_271835,1.0,1,0,0.8180333,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,37.83%
4,Daniel Wood,person,Country_271835,3.0,3,0,0.8763590200000001,3,3,0,0,2,1,1,0,0,2,0,0,0,0,0,22.00%
4,5235138,organization,Unknown,2.0,2,0,0.811537475,2,2,0,0,0,2,1,0,0,0,0,1,0,0,0,21.72%
4,Martin Bryant,person,Country_271835,13.0,15,0,0.8778308120000001,13,15,5,2,3,5,4,3,1,3,2,2,0,0,0,22.00%
4,491,organization,Unknown,6.0,1,5,0.8536034566666668,6,6,1,4,0,1,1,2,1,1,0,0,0,0,1,29.17%
4,Bergmanâs,Uncategorized,Unknown,2.0,1,1,0.8338544800000001,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,12.33%
4,Bryan Johnston,person,Oceanus,6.0,4,4,0.84923461625,6,8,4,0,3,1,2,2,0,2,0,2,0,0,0,6.17%
4,Asia Seafood,Uncategorized,Unknown,3.0,3,0,0.8373261566666668,3,3,0,3,0,0,1,0,1,0,1,0,0,0,0,22.00%
4,5ede75fe-f670-4a59-b693-da34e7f6eb47,location,Unknown,7.0,3,4,0.8683443757142858,7,7,2,0,2,3,0,2,0,3,0,0,1,0,1,6.17%
4,Anna Smith,person,Marebak,5.0,5,1,0.8516509266666666,5,6,0,0,5,1,0,1,0,5,0,0,0,0,0,6.17%
4,Elijah Gordon,person,Country_271835,6.0,5,2,0.8509833214285715,6,7,0,2,2,3,1,2,0,2,1,0,0,0,1,6.17%
4,Amanda Gibson,person,Oceanus,6.0,6,0,0.8689217516666666,6,6,0,0,5,1,1,0,0,5,0,0,0,0,0,22.00%
4,95c715ba-891e-4472-8e2a-4e746dcc266a,location,Unknown,8.0,8,0,0.85840223875,8,8,0,1,3,4,1,3,1,1,2,0,0,0,0,22.00%
4,Â£9,Uncategorized,Unknown,1.0,1,0,0.8589464,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,50.17%
4,1968776,organization,Unknown,2.0,2,1,0.8735924433333334,2,3,0,0,0,3,0,1,0,2,0,0,0,0,0,12.33%
4,8ce9074f-2904-41ea-896a-5d932e06f54c,location,Unknown,1.0,1,0,0.8022316,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,37.83%
4,440994840,political_organization,Unknown,6.0,1,6,0.8480034771428572,6,7,4,0,1,2,0,2,0,3,1,1,0,0,0,16.83%
4,Ejintex International,Uncategorized,Unknown,5.0,3,2,0.8362941640000001,5,5,0,4,0,1,1,1,1,0,2,0,0,0,0,6.17%
4,Anna Thomas MD,person,Country_271835,2.0,2,0,0.8237617049999999,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,22.00%
4,812740593,organization,Unknown,4.0,1,3,0.8583812000000001,4,4,1,1,0,2,1,2,0,1,0,0,0,0,0,29.17%
4,Joshua Baker,person,Country_271835,3.0,3,0,0.9191383666666668,3,3,0,3,0,0,0,2,0,0,1,0,0,0,0,22.00%
4,morningâs,event,Unknown,3.0,4,0,0.87333639,3,4,4,0,0,0,0,1,2,0,1,0,0,0,0,22.00%
4,14253815,organization,Unknown,2.0,0,2,0.8993358300000001,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,32.67%
4,4369922c-ce1d-40ff-904c-1f6a3000bf6b,location,Unknown,1.0,1,0,0.9236536,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,37.83%
4,da0a7bbb-5bd1-42aa-bcc0-b8923d5c15d4,location,Unknown,2.0,1,2,0.8996748666666666,2,3,0,0,0,3,0,0,0,3,0,0,0,0,0,16.83%
4,Adam Cook,person,Country_271835,1.0,1,0,0.8479064,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,37.83%
4,Jason Huff,person,Country_271835,2.0,2,1,0.9109214,2,3,0,0,2,1,0,0,0,2,1,0,0,0,0,6.17%
4,445a6124-4650-4e5a-83bb-a0e0b4040ee9,location,Unknown,1.0,0,1,0.815024,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,48.50%
4,e40c01a4-8ed5-400f-857d-31e7bd263e35,location,Unknown,5.0,5,0,0.834034008,5,5,2,0,1,2,0,0,1,1,3,0,0,0,0,22.00%
4,Danielle Camacho,person,Country_271835,15.0,11,4,0.8669058013333333,15,15,0,5,8,2,2,1,0,8,2,0,0,1,1,6.17%
4,âHe,event,Unknown,31.0,30,1,0.870592056451613,31,31,2,10,1,18,2,5,8,11,4,1,0,0,0,37.83%
4,Kelly Mccarthy,person,Country_271835,6.0,2,4,0.8658540100000001,6,6,0,4,2,0,0,1,0,2,2,0,0,0,1,16.83%
4,Elizabeth Welch,person,Country_712875,7.0,2,7,0.8806396922222222,7,9,0,0,5,4,0,1,2,4,2,0,0,0,0,16.83%
4,Paul Parker,person,Country_271835,2.0,1,1,0.807716185,2,2,0,0,2,0,0,1,0,1,0,0,0,0,0,6.17%
4,7670,organization,Unknown,14.0,6,8,0.8534696142857143,14,14,1,4,2,7,0,7,2,2,2,0,1,0,0,0.00%
4,West Bengal SRL Marine conservation,Uncategorized,Unknown,3.0,3,0,0.8691330333333335,3,3,0,2,0,1,0,0,2,0,1,0,0,0,0,22.00%
4,18139144-efbe-4540-8e65-fde29def1993,location,Unknown,3.0,1,2,0.85982138,3,3,0,3,0,0,0,1,2,0,0,0,0,0,0,16.83%
4,Samuel Cross,person,Country_230197,4.0,3,1,0.83374119,4,4,0,0,0,4,1,0,1,0,2,0,0,0,0,6.17%
4,826749274,organization,Unknown,2.0,2,0,0.8438204499999999,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,22.00%
4,Victoria Parks,person,Country_271835,3.0,2,1,0.8817015399999999,3,3,3,0,0,0,1,0,1,0,1,0,0,0,0,6.17%
4,Scott Medina,person,Country_271835,5.0,4,1,0.8817658399999999,5,5,2,3,0,0,0,4,1,0,0,0,0,0,0,6.17%
4,Loretta Harrington,person,Country_271835,4.0,4,0,0.9032202525,4,4,0,1,3,0,0,0,1,3,0,0,0,0,0,22.00%
4,Barbara Mccarty,person,Country_271835,4.0,4,0,0.88985976,4,4,0,0,3,1,0,1,1,1,1,0,0,0,0,22.00%
4,St,Uncategorized,Unknown,8.0,1,9,0.8587134740000002,8,10,3,5,0,2,0,1,5,2,2,0,0,0,0,10.67%
5,13863,organization,Unknown,8.0,0,8,0.8531078075,8,8,6,2,0,0,1,3,2,1,1,0,0,0,0,26.50%
5,6107715,organization,Unknown,2.0,1,1,0.8106294,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,18.50%
5,Aerial,vessel,Unknown,2.0,2,0,0.87893887,2,2,0,2,0,0,0,1,0,0,0,0,1,0,0,22.00%
5,Manned,vessel,Unknown,2.0,1,1,0.87241322,2,2,0,2,0,0,0,1,0,0,0,0,1,0,0,6.17%
5,Haryana s Co Transit,Uncategorized,Unknown,7.0,7,0,0.8618811185714286,7,7,0,0,7,0,0,3,2,0,0,1,0,0,1,21.72%
5,39995740,organization,Unknown,3.0,1,2,0.89709335,3,3,0,1,2,0,0,1,1,0,1,0,0,0,0,16.83%
5,1972868,organization,Unknown,2.0,1,1,0.8615888,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,18.50%
5,Saturday,movement,Unknown,2.0,2,0,0.82755862,2,2,1,0,0,1,1,0,0,0,1,0,0,0,0,22.00%
5,3590dd7e-a6cd-416d-9b42-68f692ad83ee,location,Unknown,2.0,2,0,0.835192665,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,22.00%
5,688224,organization,Unknown,2.0,2,0,0.85046608,2,2,0,0,0,2,0,1,0,0,0,0,0,0,1,34.33%
5,Alexis Murphy,person,Country_271835,2.0,2,0,0.813775675,2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,22.00%
5,April James,person,Country_271835,3.0,3,0,0.9688625566666668,3,3,0,2,1,0,0,0,0,1,0,1,0,0,1,22.00%
5,86dc0f8c-7305-4c1e-b655-cf16eefd6fce,location,Unknown,1.0,1,0,0.81175643,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,37.83%
5,03b6c1a6-dcd8-462f-9a7e-bf9ea7e0a987,location,Unknown,2.0,1,1,0.887715435,2,2,0,2,0,0,0,0,0,0,0,1,0,0,1,6.17%
5,6046437,political_organization,Unknown,5.0,1,4,0.8599688799999999,5,5,0,2,2,1,0,0,1,0,3,0,0,0,1,16.83%
5,947,organization,Unknown,10.0,1,9,0.8539106289999999,10,10,2,0,6,2,0,4,1,2,2,0,1,0,0,10.67%
5,662118,organization,Unknown,4.0,4,0,0.8668587875,4,4,3,1,0,0,0,2,0,0,2,0,0,0,0,22.00%
5,4f533d76-17d7-4b95-86b5-106503c99b0c,location,Unknown,2.0,1,1,0.81624225,2,2,0,0,1,1,0,2,0,0,0,0,0,0,0,6.17%
5,Gen International,Uncategorized,Unknown,2.0,1,1,0.86452762,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,18.50%
5,Ola de la Costa S.A. de C.V.,company,Country_271835,2.0,1,1,0.87508338,2,2,0,0,0,2,0,0,0,0,1,0,0,0,1,6.17%
5,969,political_organization,Unknown,4.0,0,4,0.8817016825,4,4,0,3,0,1,1,0,0,2,1,0,0,0,0,32.67%
5,8561,organization,Unknown,1.0,1,0,0.936132,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,37.55%
5,092836e4-7218-4d3d-85da-9df420356be7,location,Unknown,2.0,0,2,0.8311723150000001,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,32.67%
5,4332001,organization,Unknown,1.0,0,1,0.8211864,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,60.83%
5,Wartsila,vessel,Unknown,1.0,1,0,0.9007879,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,37.83%
5,373a8a11-c7a0-4e9b-8397-9d824974259a,location,Unknown,2.0,0,2,0.89688795,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,32.67%
5,coastguard,vessel,Unknown,2.0,2,0,0.9470258,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,22.00%
5,shrimper,vessel,Unknown,1.0,1,0,0.84788114,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,37.83%
5,Caracola Azul Limited Liability Company,company,Ariuzima,2.0,0,2,0.90055237,2,2,1,0,0,1,0,0,0,0,0,0,2,0,0,45.00%
5,734121719,organization,Unknown,3.0,3,0,0.8612829,3,3,3,0,0,0,0,2,1,0,0,0,0,0,0,34.33%
5,a39483f8-121a-4c18-9b20-9e0d2cba52e9,location,Unknown,4.0,0,4,0.84569495,4,4,2,0,1,1,0,1,1,1,0,0,0,1,0,32.67%
5,45,organization,Unknown,4.0,0,4,0.8687108800000001,4,4,1,1,2,0,1,2,1,0,0,0,0,0,0,45.00%
5,Four,Uncategorized,Unknown,1.0,0,1,0.81103325,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,60.83%
5,Stephen Lowe,person,Country_271835,2.0,1,1,0.81657855,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,6.17%
5,87ea830d-be41-4317-8b1b-142f23da70d7,location,Unknown,5.0,1,4,0.8484252379999999,5,5,1,1,1,2,0,1,0,3,1,0,0,0,0,16.83%
5,52,organization,Unknown,4.0,2,3,0.836639194,4,5,0,3,0,2,0,3,2,0,0,0,0,0,0,29.17%
5,aa1f466d-d060-40fa-ab0e-3f8bb2ca940f,location,Unknown,4.0,0,4,0.85928534,4,4,2,0,0,2,0,2,0,2,0,0,0,0,0,32.67%
5,Virginia Carter,person,Country_271835,2.0,1,1,0.89406282,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,6.17%
5,50335cc3-71d6-4803-baca-5faaecfc33cb,location,Unknown,2.0,1,1,0.876516375,2,2,0,1,0,1,1,0,0,0,0,1,0,0,0,6.17%
5,473c1320-e50b-4f90-a068-76f82e210f26,location,Unknown,2.0,0,2,0.8833622,2,2,0,0,0,2,1,0,0,0,0,0,0,0,1,32.67%
5,Mrs. Crystal Reyes,person,Country_271835,1.0,1,0,0.8231836,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,37.83%
5,Nicholas Hernandez,person,Country_271835,2.0,2,0,0.8245179,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,22.00%
5,497,organization,Unknown,2.0,2,0,0.886050045,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,22.00%
5,3404599,organization,Unknown,15.0,15,1,0.8776486131250001,15,16,0,0,14,2,0,6,2,2,2,4,0,0,0,0.00%
5,750975,organization,Unknown,29.0,8,25,0.8704964593939394,29,33,3,5,16,9,3,17,5,3,3,1,1,0,0,20.05%
5,9067,organization,Unknown,26.0,7,19,0.850110278076923,26,26,4,5,8,9,1,15,5,2,1,2,0,0,0,0.00%
5,IMPORT,Uncategorized,Unknown,3.0,2,1,0.81502942,3,3,2,0,0,1,0,1,1,0,1,0,0,0,0,6.17%
5,Mrs. Jessica Meyer,person,Country_271835,2.0,2,0,0.88821102,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,22.00%
5,Wendy Duarte,person,Country_271835,4.0,4,0,0.8551328775,4,4,1,0,3,0,0,1,1,0,1,0,0,0,1,22.00%
5,85117949,political_organization,Unknown,13.0,3,11,0.8832187314285715,13,14,0,4,6,4,1,9,2,1,1,0,0,0,0,16.83%
5,New Bedford Light,Uncategorized,Unknown,2.0,2,0,0.81355675,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,34.33%
5,44956,organization,Unknown,5.0,2,3,0.8301812100000001,5,5,0,0,4,1,0,2,0,0,2,1,0,0,0,4.22%
5,faf.20363,Uncategorized,Unknown,3.0,3,0,0.9341924666666668,3,3,0,3,0,0,1,0,1,1,0,0,0,0,0,34.33%
5,0,organization,Unknown,13.0,6,7,0.905740523846154,13,13,2,5,6,0,0,7,3,2,1,0,0,0,0,0.00%
5,1017141,organization,Unknown,3.0,0,3,0.8831770200000001,3,3,0,1,0,2,0,3,0,0,0,0,0,0,0,45.00%
5,755,organization,Unknown,11.0,7,4,0.9260387854545457,11,11,0,4,7,0,1,6,1,1,1,1,0,0,0,0.00%
5,196159,organization,Unknown,23.0,5,19,0.8385495612500001,23,24,3,3,17,1,0,17,1,2,1,3,0,0,0,20.05%
5,Sean Vasquez,person,Country_271835,3.0,2,1,0.94576476,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,6.17%
5,7775,organization,Unknown,12.0,7,6,0.9231400753846154,12,13,0,0,12,1,0,11,1,1,0,0,0,0,0,18.50%
5,Act,event,Unknown,13.0,6,7,0.8746717123076924,13,13,0,3,3,7,3,2,0,3,4,1,0,0,0,6.17%
5,Â£800,Uncategorized,Unknown,5.0,5,1,0.8749791166666666,5,6,0,0,0,6,1,4,0,1,0,0,0,0,0,12.33%
5,71317,organization,Unknown,5.0,5,0,0.830280042,5,5,3,0,0,2,1,2,1,0,0,1,0,0,0,21.72%
5,Timothy Reeves,person,Country_271835,7.0,5,3,0.91105667,7,8,0,1,5,2,0,4,1,1,0,2,0,0,0,6.17%
5,Ancla del Mar Ltd. Corporation,Uncategorized,Unknown,3.0,3,0,0.8961535233333334,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,34.33%
5,3,political_organization,Unknown,3.0,2,1,0.8265990666666667,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,6.17%
5,7845,political_organization,Unknown,5.0,3,3,0.905735125,5,6,0,1,2,3,0,2,1,3,0,0,0,0,0,6.17%
5,Viento y Mar BV,company,Country_271835,3.0,2,1,0.8653238999999999,3,3,1,0,0,2,1,1,0,0,0,0,1,0,0,18.50%
5,b20c0baf-8530-4a84-a5b6-8da324ebebdb,location,Unknown,6.0,4,2,0.8454783999999999,6,6,0,0,6,0,1,4,0,1,0,0,0,0,0,6.17%
5,Michael Compton,person,Vesperand's Bay,6.0,3,3,0.8225224166666666,6,6,0,0,6,0,0,4,0,1,1,0,0,0,0,6.17%
5,USS Hershel,vessel,Unknown,3.0,3,0,0.9701008833333332,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,22.00%
5,4348721,organization,Unknown,7.0,2,5,0.8905818714285714,7,7,0,0,7,0,0,3,0,2,1,0,1,0,0,16.83%
5,Electronic,Uncategorized,Unknown,4.0,2,2,0.8323842400000001,4,4,3,0,1,0,0,3,0,0,1,0,0,0,0,6.17%
5,d5cbeea1-73ac-4d86-adeb-b609629b12bf,location,Unknown,2.0,1,1,0.8466547,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0,6.17%
5,Launch Loversâ,Uncategorized,Unknown,2.0,1,1,0.86489163,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,18.50%
5,Gregory Ortiz,person,Vesperand's Bay,4.0,4,0,0.8366883199999999,4,4,0,0,3,1,0,3,0,1,0,0,0,0,0,22.00%
5,7539428,organization,Unknown,1.0,1,0,0.8104566,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,50.17%
5,Fishing International,Uncategorized,Unknown,4.0,4,0,0.852682555,4,4,0,0,1,3,1,3,0,0,0,0,0,0,0,34.33%
5,26431,organization,Unknown,6.0,5,1,0.8305149816666666,6,6,0,1,2,3,0,2,2,1,0,0,0,0,1,18.50%
5,Sarah Sandoval,person,Country_271835,2.0,1,1,0.88059222,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,6.17%
5,6043477,organization,Unknown,4.0,2,2,0.870648735,4,4,0,1,2,1,0,2,0,2,0,0,0,0,0,18.50%
5,Laura Ballard,person,Country_271835,4.0,1,3,0.918215885,4,4,0,0,4,0,0,2,0,1,0,1,0,0,0,16.83%
5,34731154,organization,Unknown,2.0,2,1,0.91493198,2,3,0,3,0,0,0,3,0,0,0,0,0,0,0,18.50%
5,âVirginia,Uncategorized,Unknown,1.0,1,0,0.9531976,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,50.17%
5,8787,organization,Unknown,17.0,3,15,0.8817680272222223,17,18,2,7,4,5,1,7,3,2,1,1,3,0,0,0.00%
6,Steven Huynh,person,Country_271835,2.0,1,1,0.8129760349999999,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,6.17%
6,Sharon Townsend,person,Country_271835,2.0,2,0,0.8175008,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,22.00%
6,MBTs,vessel,Unknown,6.0,6,0,0.9562570833333334,6,6,0,6,0,0,0,1,0,2,1,0,1,0,1,22.00%
6,39048624,organization,Unknown,3.0,0,3,0.8592402,3,3,0,2,0,1,0,1,0,1,0,0,1,0,0,45.00%
6,river,vessel,Unknown,3.0,3,0,0.8556716999999999,3,3,0,0,0,3,0,1,1,1,0,0,0,0,0,22.00%
6,945632766,organization,Unknown,1.0,1,0,0.8438905,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,50.17%
