id,product_services,revenue_omu,type,country,company_type,company_size
Kong zhong diao yu  Ges.m.b.H.,"Individually customized freight services, from door-to-door consolidation to heavy-lift air freight charters; Global maritime services including ocean forwarding, weekly LCL consolidation, FCL container management as well as out-of-gauge shipment services",212666.6728,Company,Oceanus,Ges.m.b.H,6
Kong zhong diao yu  GmbH,Poultry meat,48723.2683,Company,Galduzim,Ges.m.b.H,4
Kong zhong diao yu  GmbH,,,Company,Oceanus,Ges.m.b.H,4
Kong zhong diao yu  Kga,"Knit and woven fabrics, interior fabrics, bedding, clothing, highly-functional textiles, dust-proof/flame-retardant fibers, non-woven fabrics and industrial special fabrics, PET films (polyethylene terephthalate), PC resins, and other chemical products",14626.6728,Company,Oceanus,Kga,4
Kong zhong diao yu  Kga,Fishery products,89783.1399,Company,Puerto Sol,Kga,4
Kong zhong diao yu  LC,Meat and seafood,57766.6728,Company,Oceanus,Limited,1
Kong zhong diao yu  Limited Liability Company,,5186.6728,Company,Oceanus,Limited,1
Kong zhong diao yu  Limited Liability Company Barracuda,,4946.6728,Company,Oceanus,Limited,0
Kong zhong diao yu  Ltd Shipping,,18966.6728,Company,Oceanus,Limited,1
Kong zhong diao yu  Overseas,Fish and seafood,28166.6728,Company,Oceanus,,2
Kong zhong diao yu  Oyj,,,Company,Icarnia,Oyj,3
Kong zhong diao yu  Plc Brothers,,,Company,Lumindoria,PLC,2
Kong zhong diao yu  ОАО,"Polo and rugby shirts, sweaters, and shorts; licensed and logoed sportswear; casual and dress slacks; sweatshirts and T-shirts, which include turtlenecks, boxers, anoraks, and sweaters; and outerwear, hats, backpacks, and bags",11946.6728,Company,Oceanus,ОАО,1
Konkan Coast  A/S Industrial,Flowers and other related nursery stocks,8986.6728,Company,Coralmarica,A/S,0
Konkan Coast  Corporation Cargo,,9536.6728,Company,Oceanus,Co,0
Konkan Coast  Export Seagull,,6196.6728,Company,Oceanus,,1
Konkan Coast  NV Cargo,Medical and hospital equipment and supplies,16135.704,Company,Marebak,N.V.,3
Konkan Coast  Sagl Family,,10476.6728,Company,Oceanus,Sagl,2
Konkan Coast  ОАО Marine life,"Specialises in processing and wholesaling frozen seafood products, such as lobster meat, split blanched lobster, whole cooked lobster, whole raw lobster, split lobster tail, lobster tails and scored claw and arm",12146.6728,Company,Coralmarica,ОАО,0
Kramer and Sons,,,Beneficial Owner,ZH,Sons,0
Kramer Group,,,Company Contacts,ZH,Group,0
Kramer Inc,,,Beneficial Owner,ZH,Inc,0
Kramer Ltd,,,Company,ZH,Limited,0
"Kramer, Campbell and Ewing",,,Beneficial Owner,ZH,,0
"Kramer, Higgins and Pierce",,,Beneficial Owner,ZH,,0
"Kramer, Reed and Wise",,,Company Contacts,ZH,,0
Kramer-Little,,10796.6728,Company,ZH,,0
Kramer-Martin,,,Beneficial Owner,ZH,,0
Krause and Sons,,7564.8518,Company,ZH,Sons,0
Krause Inc,,,Beneficial Owner,ZH,Inc,0
Krause LLC,,,Company Contacts,ZH,Limited,0
Krause Ltd,"Fresh and cooked frozen shrimp, frozen cephalopod, canned seafood, canned pet food, and ready to eat products, as well as bakery products, including pies, rotis, sandwich tunas, and brownies; Animal feeds and agricultural products, and steel and aluminum food packaging products",4532442.913,Company,ZH,Limited,0
Krause PLC,,,Company Contacts,ZH,PLC,0
"Krause, Huffman and Ramirez",,,Beneficial Owner,ZH,,0
"Krause, Kelley and Vang",,,Beneficial Owner,ZH,,0
"Krause, Kelly and Davis",,,Beneficial Owner,ZH,,0
"Krause, Richmond and Wright",,,Beneficial Owner,ZH,,0
"Krause, Soto and Galvan",,,Beneficial Owner,ZH,,0
Krause-Arnold,,,Company Contacts,ZH,,0
Krause-Ayers,,,Beneficial Owner,ZH,,0
Krause-Martinez,,,Beneficial Owner,ZH,,0
Krause-Patrick,,,Beneficial Owner,ZH,,0
Krause-Thomas,,,Beneficial Owner,ZH,,0
Krueger Ltd,,,Company Contacts,ZH,Limited,0
"Krueger, Fisher and Erickson",,,Beneficial Owner,ZH,,0
"Krueger, Henson and Ortiz","Bright drawn cold finished steel bars in special shapes, flats, squares, and hexagons",28899.4205,Company,ZH,,0
"Krueger, Ramirez and Carter",,,Company Contacts,ZH,,0
"Krueger, Wilson and Bradley",,,Company Contacts,ZH,,0
Krueger-Bishop,,,Beneficial Owner,ZH,,0
Krueger-Gordon,,,Company Contacts,ZH,,0
Krueger-Lopez,,,Beneficial Owner,ZH,,0
Krueger-Thompson,,,Company Contacts,ZH,,1
La gan  Corporation Logistics,,8126.6728,Company,Oceanus,Co,2
La gan  Ltd. Liability Co,"Processed foods such as fermented food, starch products, and health food",3227337.022,Company,Kondanovia,Limited,4
La gan  Ltd. Liability Co,,,Company,Oceanus,Limited,4
La gan  OJSC Solutions,Packaging machines and systems,83753.024,Company,Puerto Sol,OJSC,6
La gan  S.p.A. Underwater,,4669.5588,Company,Zawalinda,S.p.A.,4
La gan  Underwater N.V. Distribution,,,Company,Kondanovia,N.V.,1
Lachlan S.A. de C.V.,,7865.1767,Company,Puerto Sol,S.A. de C.V.,1
Lake Chad  Co Consultants,Specialises in wholesaling a wide variety of fresh and frozen fish and seafood,11219.0536,Company,Thessalandia,Co,2
Lake Chad  Limited Liability Company Export,International in-bond freight forwarding and transportation,24766.6728,Company,Oceanus,Limited,1
Lake Chad  ОАО Coral Reef,,,Company,Puerto del Mar,ОАО,1
Lake Edward  Corporation Industrial,Freight trucking and other related transportation services,27866.6728,Company,Oceanus,Co,1
Lake Edward  Ferry Pic Investment,,7916.2899,Company,Brindivaria,PLC,2
Lake Edward  Leska Inc Carriers,"Metal Sensors and Sampling Solutions Instrumentation Range and Ancillary Hardware Ceramic and Heat Resistant Fibre Products Heat Resistant Gaskets and Insulation Products Metal Filtration Solutions Minkon-Fortafix Heat Resistant Adhesives, Cemtent etc source: freelance researcher",,Company,Icarnia,Inc,1
Lake Edward  Ltd Import,"Foods such as eggs, poultry, breads and bakery products, health foods, spices, and herbs; beverages, such as wine, beer, liquor, ale, vodka, low alcohol beer and non-alcoholic beverages (cola, iced tea, lemonade, fruit punch, cappuccino, and coffee); confections and candies, and cosmetics. Moreover, the company also offers other consumer products, such as bulk dried foods, canned goods, dried cereals, car-care products, baby foods and baby-care products, breads and bakery products, books, newspapers, and cigarettes and other tobacco products",4916.1986,Company,Marebak,Limited,2
Lake Edward  NV Marine ecology,"machinery for wires and cables, wire and cable materials, testing equipment for wires and cables, machinery for enamel wires, enamel wire materials, machinery for micro coaxial cables, printing papers, industrial paper, materials for building and furniture, lamps and equipment, and industrial machinery ",15219.9362,Company,Rio Isla,N.V.,1
Lake Edward  Rybachit SRL Overseas,,11266.6728,Company,Oceanus,SRL,1
Lake Kainji  - AS & Son's,,,Company,Utoporiana,Sons,2
Lake Kainji  CJSC Holdings,,4766.6728,Company,Oceanus,CJSC,0
Lake Kainji  GmbH & Son's,,11657.848,Company,Marebak,Sons,3
Lake Kainji  GmbH Transport,,9736.6728,Company,Oceanus,Ges.m.b.H,1
Lake Kainji  Inc Transport,,5251.818,Company,Marebak,Inc,2
Lake Kainji  Marine biology,,5126.6728,Company,Oceanus,,0
Lake Kainji  Marine life Inc Overseas,Hamburger meat,,Company,Sol y Oceana,Inc,1
Lake Kainji  S.p.A. Export,"Tubes, pipes, hollow profiles and related fittings",657105.44,Company,Sol y Oceana,S.p.A.,3
Lake Kainji  ОАО Worldwide,"Frozen white fish (saithe, cod and haddock, redfish, cat fish, and other products)",54607.5243,Company,Thessalandia,ОАО,13
Lake Kariba   Incorporated Family,,16266.6728,Company,Oceanus,Inc,1
Lake Kariba   Ltd Forwading,,4887.1602,Company,Marebak,Limited,3
Lake Kariba   Ltd. Liability Co,,5636.6728,Company,Oceanus,Limited,0
Lake Kariba   OJSC Seafarer,,,Company,Coralmarica,OJSC,0
Lake Kivu   A/S America,,4756.6728,Company,Oceanus,A/S,0
Lake Kivu   CJSC Express,,5116.6728,Company,Oceanus,CJSC,0
Lake Kivu   Corp Hijiki,"Offers a wide range of products such as breaded and battered, cooked vannamei shrimps, dim sum, raw vannamei shrimps, and ready meal products",27267.5482,Company,Mawazam,Co,2
Lake Kivu   Hull SE United,,5666.6728,Company,Nalaloria,SE,3
Lake Kivu   NV Solutions,,,Company,Marifada,N.V.,3
Lake Malawi  Breakwater Ltd Merchants,Marine fishing activities,69611.1071,Company,Nalakond,Limited,6
Lake Malawi  BV Holdings,"Coaches, city buses, mini buses, and accessibility systems; Related technical assistance and support services",38149.0267,Company,Nalakond,BV,2
Lake Malawi  BV Marine biology,,7886.6728,Company,Oceanus,BV,1
Lake Malawi  Corp Marine ecology,"Paint, coating, and adhesive products",70047.6655,Company,Marebak,Co,25
Lake Malawi  Corp United,Fishing and other related activities,,Company,Puerto del Mar,Co,7
Lake Malawi  Ges.m.b.H. & Son's,,4966.6728,Company,Oceanus,Sons,0
Lake Malawi  GmbH & Co. KG,,4866.6728,Company,Oceanus,Ges.m.b.H,0
Lake Malawi  Incorporated Marine life,,,Company,Zawalinda,Inc,2
Lake Malawi  Ltd. Corporation United,,7202.2892,Company,Marebak,Co,5
Lake Malawi  OJSC Consultants,,21566.6728,Company,Oceanus,OJSC,0
Lake Malawi  S.A. de C.V.,"Specialises in wholesaling a wide range of everyday and seasonal trend-driven home decor products, candles, jewelry and other related products",220666.6728,Company,Oceanus,S.A. de C.V.,1
Lake Malawi  S.A. de C.V. Solutions,Fish and seafood products,756137.4455,Company,Rio Isla,S.A. de C.V.,1
Lake Malawi  Sailboat Ltd. Corporation Freight,Gelatine and gelatine products,982068.4523,Company,Utoporiana,Co,1
Lake Malawi  Salmon ОАО Freight,,,Company,Quornova,ОАО,1
Lake Manyara   AS International,Footwear,5608.5417,Company,Merigrad,A/S,3
Lake Manyara   Corp Enterprises,,5254.134,Company,Marebak,Co,2
Lake Manyara   Corporation Express,Frozen seafoods,7116.6728,Company,Oceanus,Co,0
Lake Manyara   Freight  Abalone,"Polymer-bitumen membranes, polymer utilized, APP membranes, SBS membranes, Hi-tech membranes, panels, and accessories",52591.0244,Company,Puerto Sol,,3
Lake Manyara   Ges.m.b.H. Freight,Olive and vegetable oils,166947.73,Company,Nalakond,Ges.m.b.H,5
Lake Manyara   Hijiki GmbH Shipping,,5846.6728,Company,Oceanus,Ges.m.b.H,0
Lake Manyara   Limited Liability Company,Fishing and fish processing activities,,Company,Faraluna,Limited,1
Lake Manyara   LLC Shipping,,12506.6728,Company,Coralmarica,Limited,0
Lake Manyara   Oyj Marine,,,Company,Sol y Oceana,Oyj,1
Lake Manyara   SE Line,"Range of furniture, home decor and gifts",84266.6728,Company,Oceanus,SE,1
Lake Motoso  Dashi CJSC Transport,,,Company,Oceanus,CJSC,0
Lake Motoso  GmbH & Co. KG Transportation,,5276.6728,Company,Oceanus,Ges.m.b.H,3
Lake Motoso  Ltd Marine,Stationery and office supplies,45720.7729,Company,Marebak,Limited,3
Lake Motoso  Ltd. Liability Co Freight,,8034.3645,Company,Kondanovia,Limited,1
Lake Motoso  OJSC Transit,Seafood products,20366.6728,Company,Oceanus,OJSC,0
Lake Motoso  Sea spray,Chemical and other related products,1683603.683,Company,Marebak,,3
Lake Mweru  CJSC Express,Water transportation services,12575.8518,Company,Puerto Sol,CJSC,5
Lake Mweru  Corp Solutions,,9906.6728,Company,Oceanus,Co,0
Lake Mweru  LLC Transport,,,Company,Sol y Oceana,Limited,10
Lake Mweru  Ltd. Corporation Cargo,,,Company,Oceanus,Co,0
Lake Mweru  Ltd. Liability Co Shipping,General industrial machinery and equipment,181160.0809,Company,Utoporiana,Limited,1
Lake Mweru  Sagl Marine ecology,,9486.6728,Company,Oceanus,Sagl,1
Lake Mweru  Sagl Roe,,12997.7512,Company,Brindisola,Sagl,3
Lake Nakuru  Corporation Investment,"Vegetable seeds (peas, beans, carrots, beetroots, cabbage, turnips, lettuce, squash, parsley, fennels, spinach, and onions)",26787.7683,Company,Lumindoria,Co,1
Lake Nakuru  LC Marine,"Canned fruit season, canned vegetables and canned seafood",14433.7576,Company,Mawazam,Limited,3
Lake Nakuru  S.A. de C.V.,,4736.6728,Company,Oceanus,S.A. de C.V.,0
Lake Nakuru  SRL United,,10206.6728,Company,Oceanus,SRL,1
Lake Nakuru  Transport Ocean,,5386.6728,Company,Oceanus,,1
Lake Nasser  AS &,,,Company,Utoporiana,A/S,7
Lake Nasser  Kga Cargo,Natural frozen culinary herbs and specialty vegetable ingredients,100766.6728,Company,Oceanus,Kga,1
Lake Nasser  LC Marine conservation,,,Company,Orvietola,Limited,1
Lake Nasser  NV Delivery,General merchandise,65099.7301,Company,Marebak,N.V.,4
Lake Nasser  OJSC Bonito,,7266.6728,Company,Oceanus,OJSC,1
Lake Nasser  Tom yum,"Fish, shrimp, oysters, clams, crabs, and other seafood",8924.8851,Company,Marebak,,1
Lake Nyasa  AG Shipping,"Storage, transformation, distribution and commercialisation of railway materials, rails and railway accessories",51831.1158,Company,Nalakond,AG,4
Lake Nyasa  Inc Solutions,,8436.6728,Company,Oceanus,Inc,1
Lake Nyasa  LLC Marine life,Manufacture and distribution of jewelry and jewelry-related products,240666.6728,Company,Oceanus,Limited,2
Lake Nyasa  Ltd. Liability Co,"Drugs, proprietaries or sundries, specializing in nutritional products, vitamins or minerals",4956.6728,Company,Oceanus,Limited,1
Lake Nyasa  Oyj Export,,13926.6728,Company,Oceanus,Oyj,2
Lake Nyasa  Plc Worldwide,Integrated logistics solutions,204280.6814,Company,Brindisola,PLC,1
Lake Nyasa  SRL United,,4746.6728,Company,Oceanus,SRL,1
Lake Rukwa  Ltd Logistics,Fresh and frozen seafood,16961.0572,Company,Marebak,Limited,5
Lake Rukwa  Merchants Navigation,Farm products,99746.1328,Company,Kondanovia,,3
Lake Rukwa  S.A. de C.V. Marine life,,,Company,Nalaloria,S.A. de C.V.,0
Lake Rukwa  S.p.A. Shipping,"Specialises in smoking, salting and drying of seafood and other aquatic products; Frozen and fish prepared seafood products, frozen and fresh prepared shellfish products, frozen fish and shellfish soup, and fresh and frozen surimi",23840.5081,Company,Marebak,S.p.A.,3
Lake Tana  AG Worldwide,,8216.6728,Company,Oceanus,AG,0
Lake Tana  Ltd Marine ecology,,,Company,Marebak,Limited,1
Lake Tana  N.V. Enterprises,Manufacture and sale of chemicals worldwide,13279495.83,Company,Rio Isla,N.V.,1
Lake Tana  Tugboat GmbH & Co. KG Holdings,,17336.2499,Company,Mawazam,Ges.m.b.H,1
Lake Tanganyika  Inc Enterprises,,,Company,Isliandor,Inc,1
Lake Tanganyika  Inc Services,,9056.6728,Company,Oceanus,Inc,1
Lake Tanganyika  Ltd. Liability Co,,19666.6728,Company,Oceanus,Limited,1
Lake Tanganyika  Ltd. Liability Co Industrial,CNC-controlled plate working machines,17598.2624,Company,Galduzim,Limited,1
Lake Tanganyika  Mussel Ltd. Corporation & Son's,Hardware and other related products,22926.5937,Company,Marebak,Sons,1
Lake Tanganyika  N.V. Consulting,Grocery stores,,Company,Oceanus,N.V.,3
Lake Tanganyika  Nori LLC Brothers,International shipping and custom brokerage services,49066.6728,Company,Oceanus,Limited,1
Lake Tanganyika  OJSC Industrial,Rusks and biscuits,,Company,Gavanovia,OJSC,1
Lake Turkana  Co Merchants,,5006.6728,Company,Oceanus,Co,0
Lake Turkana  LC Marine conservation,,9146.6728,Company,Oceanus,Limited,1
Lake Turkana  Marine sanctuary NV and Son's,"Bluefish, salmon, trout, tuna, cod, menhaden and pollack",122486.2031,Company,Brindivaria,Sons,1
Lake Turkana  N.V. Express,"Shaped refractory bricks, unshaped refractory, fine ceramics, and ceramic fiber; Design, installation and maintenance of various kind of industrial furnaces and kilns",909764.7613,Company,Rio Isla,N.V.,1
Lake Turkana  Nautilus Incorporated Shipping,,,Company,Oceanus,Inc,4
Lake Turkana  S.A. de C.V.,"Materials for the ceramic, glass, and metal industry",144253.1075,Company,Puerto Sol,S.A. de C.V.,7
Lake Turkana  Sagl Brothers,"Miscellaneous chemical products, specializing in glues and gelatins",36737.2466,Company,Marebak,Sagl,3
Lake Victoria Catch  A/S,,,Company,Sol y Oceana,A/S,1
Lake Victoria Catch  Co,,,Company,Oceanus,Co,0
Lake Victoria Catch  Co Industrial,,11438.2802,Company,Marebak,Co,7
Lake Victoria Catch  Corporation Distribution,,5046.6728,Company,Oceanus,Co,1
Lake Victoria Catch  Family,"Aquatic products (frozen squid products, frozen squid products, frozen conch kebabs, frozen octopus products, and frozen squid)",28411.9882,Company,Marebak,,1
Lake Victoria Catch  GmbH,"Deep-sea tuna longline fishing, deep-sea and coastal purse seiner fishing, crab fishing, bottom longline fishing and slern trawl fishing, tuna farming, manufacturing and trading of dehydrated food and various type of seasonings, and import and export of marine products",213330.8499,Company,Oceanus,Ges.m.b.H,5
Lake Victoria Catch  GmbH Carriers,,6918.9873,Company,Rio Isla,Ges.m.b.H,1
Lake Victoria Catch  Inc Seagull,,12886.6728,Company,Oceanus,Inc,1
Lake Victoria Catch  LLC,,,Company,Mawazam,Limited,1
Lake Victoria Catch  NV,"Pelagics, Groundfish, Shellfish, FAS Groundfish, Aquaculture and other products",7826.6728,Company,Coralmarica,N.V.,0
Lake Victoria Catch  NV Holdings,,5251.8386,Company,Marebak,N.V.,3
Lake Victoria Catch  Oyj Forwading,,11146.6728,Company,Oceanus,Oyj,1
Lake Victoria Catch  Sp Wharf,,4674.6301,Company,Marebak,Sp,3
Lake Victoria Nile    A/S,,,Company,Coralmarica,A/S,0
Lake Victoria Nile    CJSC,Seafood products,39666.6728,Company,Coralmarica,CJSC,0
Lake Victoria Nile    Co,,16366.6728,Company,Oceanus,Co,1
Lake Victoria Nile    Consulting,,33526.7005,Company,Zawalinda,,2
Lake Victoria Nile    Corporation,Fishing and other related activities,,Company,Sol y Oceana,Co,1
Lake Victoria Nile    Creek LC Enterprises,,8103.8527,Company,Nalakond,Limited,2
Lake Victoria Nile    Ferry,,4796.6728,Company,Oceanus,,0
Lake Victoria Nile    GmbH & Co. KG Fish,"Fresh and frozen seafood, shellfish, and exotic fish",,Company,Gavanovia,Ges.m.b.H,4
Lake Victoria Nile    GmbH & Co. KG Fish,,6831.1749,Company,Zawalinda,Ges.m.b.H,4
Lake Victoria Nile    NV,"Iron, steel, and ferrous semi-finished metal products; Connecting and assembly articles such as screws, nuts, bolts, and special fasteners",213749.9201,Company,Utoporiana,N.V.,5
Lake Victoria Nile    S.A. de C.V.,,10899.582,Company,Ariuzima,S.A. de C.V.,1
Lake Victoria Nile    Seabass,,7936.6728,Company,Oceanus,,1
Lake Victoria Nile    Sp,,5345.2126,Company,Coral Solis,Sp,1
Lake Victoria Nile    ОАО Enterprises,Auto/apparel trimming and other associated products,77266.6728,Company,Oceanus,ОАО,0
Lam and Sons,,,Beneficial Owner,ZH,Sons,0
"Lam, Garcia and Carlson",,,Beneficial Owner,ZH,,0
"Lam, Lindsey and Wilson",Animal food preparation and manufacturing,57682.9695,Company,ZH,,0
"Lam, Myers and Mcbride",,,Company Contacts,ZH,,0
"Lam, Turner and Crawford",,,Beneficial Owner,ZH,,0
Lamb Ltd,,,Beneficial Owner,ZH,Limited,0
Lamb PLC,,,Company,ZH,PLC,1
"Lamb, Gomez and Cole",,9966.6728,Company,ZH,,0
"Lamb, Harrell and Wilson",,,Beneficial Owner,ZH,,0
"Lamb, Sandoval and Riggs",,,Beneficial Owner,ZH,,0
"Lamb, Ward and Morales",,,Beneficial Owner,ZH,,0
Lamb-Bryant,,,Company,ZH,,0
Lamb-Buckley,,,Beneficial Owner,ZH,,0
Lamb-Chung,,,Company,ZH,,0
Lamb-Ellis,,,Beneficial Owner,ZH,,0
Lambert Group,,,Beneficial Owner,ZH,Group,1
Lambert Inc,,,Beneficial Owner,ZH,Inc,0
Lambert LLC,,,Beneficial Owner,ZH,Limited,0
Lambert LLC,,,Company Contacts,ZH,Limited,0
Lambert LLC,,,Company Contacts,ZH,Limited,0
Lambert Ltd,,,Beneficial Owner,ZH,Limited,0
Lambert Ltd,,,Company Contacts,ZH,Limited,0
"Lambert, Jackson and Fields",,,Beneficial Owner,ZH,,0
"Lambert, Perry and Ruiz",,,Beneficial Owner,ZH,,0
"Lambert, Thompson and Brown",,,Beneficial Owner,ZH,,0
Lambert-Anderson,,,Beneficial Owner,ZH,,0
Lambert-Bryan,,,Company Contacts,ZH,,0
Lambert-Cardenas,,,Beneficial Owner,ZH,,0
Lambert-Chen,,,Beneficial Owner,ZH,,0
Lambert-Davis,,,Company Contacts,ZH,,0
Lambert-Hardy,,,Company Contacts,ZH,,0
Lambert-Hernandez,,,Company,ZH,,0
Lambert-Hernandez,,,Beneficial Owner,ZH,,0
Lambert-Parsons,,,Beneficial Owner,ZH,,0
Lambert-Spence,Air transportation services for passengers and cargo,3144666.673,Company,ZH,,0
Lambert-Turner,,,Company Contacts,ZH,,0
Lambert-Warren,,,Company Contacts,ZH,,0
Lamb-Fischer,,,Company Contacts,ZH,,0
Lamb-Nicholson,,,Company Contacts,ZH,,0
Landry and Sons,,,Beneficial Owner,ZH,Sons,0
Landry Group,,,Beneficial Owner,ZH,Group,0
"Landry, Archer and Jones",,,Beneficial Owner,ZH,,0
"Landry, Castillo and Quinn",,,Beneficial Owner,ZH,,0
"Landry, Perez and Armstrong",,,Company Contacts,ZH,,0
"Landry, Romero and Herman",,,Company Contacts,ZH,,0
"Landry, Torres and Reid",,,Company,ZH,,0
Landry-Pena,,,Company,ZH,,0
Landry-Rodriguez,,,Beneficial Owner,ZH,,0
Landry-Watkins,,,Company Contacts,ZH,,0
Landry-Williams,,,Beneficial Owner,ZH,,0
Landry-Wilson,,,Beneficial Owner,ZH,,0
Lane and Sons,,,Beneficial Owner,ZH,Sons,1
Lane and Sons,,,Company Contacts,ZH,Sons,1
Lane Group,"Grocery products (Canned and frozen foods, milk, fresh fruits and vegetables, fresh and prepared meats, fish, poultry and poultry products); Other household products (alcohol, household cleaning products, medicine, and clothes)",32666.6728,Company,ZH,Group,1
Lane Group,,,Company,ZH,Group,1
Lane Inc,,,Beneficial Owner,ZH,Inc,1
Lane Inc,,,Company Contacts,ZH,Inc,1
Lane PLC,,,Beneficial Owner,ZH,PLC,1
Lane PLC,,,Company Contacts,ZH,PLC,1
"Lane, Bell and Martinez",,,Company Contacts,ZH,,0
"Lane, Bush and Shaffer",,19166.6728,Company,ZH,,0
"Lane, Carpenter and Floyd","Rice, oil, sugar, flour, starch, teas, baking products, galatin, beans, soy sauce, oyster sauce, canned mushrooms, canned fruits and dressings, vinega, cooking wines, seasonings, and others; Offers a full line of domestic commodity, grocery, packaging, meat, poultry seafood and produce items",106666.6728,Company,ZH,,0
"Lane, Christian and Flynn",,,Beneficial Owner,ZH,,0
"Lane, Gonzalez and Stokes",,6828.4965,Company,ZH,,0
"Lane, Hardin and Preston",,,Company Contacts,ZH,,0
"Lane, Hughes and Lopez",,,Beneficial Owner,ZH,,0
"Lane, Kennedy and Valencia",,,Beneficial Owner,ZH,,0
"Lane, Lambert and Henderson",,11096.6728,Company,ZH,,0
"Lane, Mason and Price",,,Company Contacts,ZH,,0
"Lane, Rhodes and Smith",,,Beneficial Owner,ZH,,0
"Lane, Rios and Hampton",Machinery and plant for the iron and steel industry,3770085.6,Company,ZH,,0
