id,product_services,revenue_omu,type,country,company_type
Atlantic Ocean Coast  GmbH,,18666.6728,Company,Oceanus,Ges.m.b.H
Atlantic Ocean Coast  Inc & Son's,Frozen seafood products,13476.6728,Company,Oceanus,Sons
Atlantic Ocean Coast  LLC,,5506.6728,Company,Oceanus,Limited
Atlantic Ocean Coast  Ltd. Liability Co Delivery,"Fabricated structural metal, specializing in structural steel building components and long-span series open web steel joists; Prefabricated metal buildings and components, specializing in buildings; Bolts, nuts, rivets and washers, specializing in metal bolts and metal screws",,Company,Oceanus,Limited
Atlantic Ocean Coast  NV,,8995.677,Company,Zawalinda,N.V.
Atlantic Ocean Coast  Shipyard GmbH & Co. KG Industrial,,20166.6728,Company,Oceanus,Ges.m.b.H
Atlantic Ocean Coast  Sp Marine,Fish and other seafood,57937.2395,Company,Nalakond,Sp
Atlantic Ocean Coast  ОАО Investment,Preparing fresh and raw or cooked frozen fish and other seafoods and seafood preparations,227815.3964,Company,Oceanus,ОАО
AtlanticAppetite Navigation Sagl Worldwide,,8376.6728,Company,Oceanus,Sagl
AtlanticAppetite S.A. de C.V.,,,Company,Isliandor,S.A. de C.V.
Atlántico Sur AG Transport,,5370.1778,Company,Kondanovia,AG
Atlántico Sur Limited Liability Company,"2 or 3-piece containers, twist off caps, easy opening and traditional caps; Cutting; varnishing and metal plate lithography",40094.244,Company,Puerto del Mar,Limited
Atlántico Sur Pic Holdings,Fish and other related seafood,95139.4544,Company,Coralada,PLC
Atlántico Sur Sea spray Pic Cargo,"Engine, turbine, and power transmission equipment",,Company,Sol y Oceana,PLC
Atlántico Sur ship BV Investment,Oilless bearings,180487.6607,Company,Isliandor,BV
Atlas Mountains  BV Sailor,,,Company,Sol y Oceana,BV
Atlas Mountains  Corp Dredge,,9536.6728,Company,Oceanus,Co
Atlas Mountains  Green  Sagl Consultants,Furniture and other related home furnishings,316914.7452,Company,Marebak,Sagl
Atlas Mountains  LC and Son's,"Marine animals, ranging from frozen crab meat, pasteurized and frozen crab meat, frozen pollack fillet, frozen surimi, shrimp, tilapia fillet, salmon, grouper, short necked clam, meretrix, and bullfrog legs",57279.2685,Company,Marebak,Sons
Atlas Mountains  LC Marine,Seafood (including soup) and marine fats and oils,13922.5459,Company,Korvelonia,Limited
Atlas Mountains  Ltd. Liability Co,,4726.8115,Company,Marebak,Limited
Atlas Mountains  Sp Charter Boat,,4773.4549,Company,Zawalinda,Sp
Austin and Sons,,,Beneficial Owner,ZH,Sons
Austin LLC,,,Beneficial Owner,ZH,Limited
Austin PLC,,15766.6728,Company,ZH,PLC
Austin PLC,,6990.3369,Company,ZH,PLC
Austin PLC,,,Beneficial Owner,ZH,PLC
Austin PLC,,,Company Contacts,ZH,PLC
"Austin, Baker and Mccarthy",,,Beneficial Owner,ZH,
"Austin, Brown and Bruce",,,Company Contacts,ZH,
"Austin, Clark and Wu",Mussels,27754.695,Company,ZH,
"Austin, Levine and Gay",,,Beneficial Owner,ZH,
"Austin, Lloyd and Henson",,,Beneficial Owner,ZH,
"Austin, Mathis and Fisher",,,Beneficial Owner,ZH,
"Austin, Morris and Hudson",,,Beneficial Owner,ZH,
"Austin, Smith and Sanders",,,Beneficial Owner,ZH,
"Austin, Smith and Wilson",,,Beneficial Owner,ZH,
"Austin, Sosa and Taylor",,,Beneficial Owner,ZH,
"Austin, Spencer and Taylor",,,Beneficial Owner,ZH,
"Austin, West and Moss",,,Company Contacts,ZH,
Austin-Johnson,,,Company Contacts,ZH,
Austin-Klein,,,Beneficial Owner,ZH,
Austin-Ramirez,,,Beneficial Owner,ZH,
Austin-West,,,Company Contacts,ZH,
Avery Group,,,Beneficial Owner,ZH,Group
"Avery, Lee and Saunders",,,Beneficial Owner,ZH,
Avery-Brown,,,Company Contacts,ZH,
Avery-Carlson,,,Company Contacts,ZH,
Avery-Hoffman,,,Beneficial Owner,ZH,
Avery-Rodriguez,,,Beneficial Owner,ZH,
Avery-Scott,,,Company Contacts,ZH,
Avila LLC,"Ambergris, castoreum, civet and musk; cantharides; bile, dried or not glands, other animal products used in preparation of pharmaceutical products, fresh chilled, frozen or otherwise provisionally preserved",235611643.2,Beneficial Owner,ZH,Limited
"Avila, Barnes and Dickerson",,,Company Contacts,ZH,
"Avila, Esparza and Ellis","Carpets, rugs, and carpet tiles",173554.9259,Company,ZH,
Avila-Martinez,,,Beneficial Owner,ZH,
Ayala and Sons,,,Company Contacts,ZH,Sons
Ayala Group,"Recycling machinery including, metal balers, alligator shears, car de-pollution systems and aluminium ingot casting machines, balers, material loaders, metal analysers and container tilters, loaders and unloaders, hydraulic metal balers, alligator shears, metal shears and other non ferrous scrap metal processing equipment, Metal balers, Cable granulators, Metal analyzers, McIntyre is a manufacturer of metal recycling machinery & equipment based in Nottingham, Their history in the metal recycling business goes back to 1872 and they have over 27, 000 machines in use worldwide, McIntyre full range of services falls into 4 main areas, Recycling machinery sales, sales of reconditioned equipment, complete after-sales support and bespoke recycling system design services source: freelance researcher",,Company,ZH,Group
Ayala Group,,,Company Contacts,ZH,Group
Ayala LLC,,,Beneficial Owner,ZH,Limited
Ayala Ltd,,,Company Contacts,ZH,Limited
Ayala PLC,,,Beneficial Owner,ZH,PLC
Ayala PLC,,,Beneficial Owner,ZH,PLC
"Ayala, Davidson and Clark",,,Company Contacts,ZH,
"Ayala, Kelly and Martin",,,Company Contacts,ZH,
"Ayala, Moore and Moore",,,Company,ZH,
"Ayala, Phillips and Stout",,,Company Contacts,ZH,
"Ayala, Stone and Jackson",,,Company Contacts,ZH,
"Ayala, Torres and Walls",,,Company,ZH,
"Ayala, Wiggins and Smith","Industrial fabrics (tarpaulin, truck canvas, resin container and inflatables); Design and installation of architectural structure",101681.6409,Company,ZH,
"Ayala, Williamson and Reed",,,Beneficial Owner,ZH,
Ayala-James,"Silk, textile, silk fabric, silk handicrafts, garments, and other related products",35057.2058,Company,ZH,
Ayala-Martin,,,Beneficial Owner,ZH,
Ayers and Sons,,,Company Contacts,ZH,Sons
Ayers Inc,,4902.2537,Company,ZH,Inc
Ayers LLC,,,Company Contacts,ZH,Limited
Ayers-Henderson,,,Company,ZH,
Bahía Azul AB Export,"Offers a range of products including frozen food series, such as crab, squid, star eel and octopus",124803.4632,Company,Marebak,AB
Bahía Azul Aquamarine Corporation and Son's,"Fresh and frozen bottom fish fillets, whole bottom fish, exotic fish fillets, salmon and trout fillets, shellfish, lobster, prawns, scallops, shrimp, caviar, crabmeat, and clam chowder",34066.6728,Company,Coralmarica,Sons
Bahía Azul Kga Marine biology,"Offers molds and tools; and service and support, spare parts, upgrades, and technical training services; Offers thermoforming machines, such as sheet processing machines, automatic roll-fed machine for forming/punching operation, and automatic roll-fed machines separate forming and punching; and packaging technology, including skin and blister packaging machines, as well as form, fill, and seal lines",117965.1815,Company,Utoporiana,Kga
Bahía Azul Ltd Holdings,"Electrical household appliances, apparatus and equipment",26584.6728,Company,Talandria,Limited
Bahía Azul NV Shipping,Link chains,62417.2873,Company,Marebak,N.V.
Bahía Azul Otter Corporation Line,,,Company,Oceanus,Co
Bahía de Coral A/S,,6316.6728,Company,Oceanus,A/S
Bahía de Coral CJSC Marine,"Instantly Fresh Herbs, Dressings, Marinades, Whites, Sauces source: freelance researcher",,Company,Oceanus,CJSC
Bahía de Coral Company Shoal,"Fabrics jersey, flannel, pique, pique jersey, gamuza, knitted rib fabric, and lycra",,Company,Puerto del Mar,Co
Bahía de Coral LC &,,8826.6728,Company,Oceanus,Limited
Bahía de Coral LLC Logistics,,,Company,Oceanus,Limited
Bahía de Coral Ltd. Corporation Transport,"Sells seafood products including salmon, sushi neta, tuna, shrimp, crab, roe products (Kazunoko, Ikura, Sujiko and Tarako) and roe herring",176402.164,Company,Oceanus,Co
Bahía de Coral Oyj Transit,,4786.6728,Company,Oceanus,Oyj
Bahía de Coral Pic Cargo,,,Company,Merigrad,PLC
Bahía de Coral S.p.A. Consultants,"Gelatin, collagen peptide, dicalcium phosphate (DCP), ossein, chitosan, and bovine collagen peptide",71536.598,Company,Vesperanda,S.p.A.
Bahía de Plata and Son's,"Essential oils, aroma chemicals and natural and artificial flavors",51366.6728,Company,Coralmarica,Sons
Bahía de Plata AS,Fish products,99310.3206,Company,Thessalandia,A/S
Bahía de Plata Co,,,Company,Gavanovia,Co
Bahía de Plata Ges.m.b.H. Coral Reef,,4926.6728,Company,Oceanus,Ges.m.b.H
Bahía de Plata GmbH & Co. KG Forwading,,11776.6728,Company,Oceanus,Ges.m.b.H
Bahía de Plata Jetty,"Plastic and metal zippers; plastic hardware including buckles, strap adjusters, loops, D rings, snap hooks, cord stoppers, and cord ends; fabric hook and loop fasteners; snaps and buttons; rivets and burrs; and eyelet washers; Aluminum architectural products (windows, curtain walls, sliding doors)",6516260.164,Company,Rio Isla,
Bahía de Plata LC Marine ecology,"Fragrances for hair care, cosmetics, and toiletries and personal care items; Air fresheners",71968.4123,Company,Nalakond,Limited
Bahía de Plata LLC,Food,12686.6728,Company,Oceanus,Limited
Bahía de Plata Ltd,,,Company,Isliandor,Limited
Bahía de Plata Marine sanctuary,,,Company,Isliandor,
Bahía de Plata Plc,Food products,78291.21,Company,Lumindoria,PLC
Bahía de Plata Salt spray Oyj Worldwide,,6755.4576,Company,Marebak,Oyj
Bahía de Plata Snapper S.p.A. Transportation,Fish and other related seafood products,,Company,Faraluna,S.p.A.
Bahía de Plata Sp Marine biology,,28866.6728,Company,Oceanus,Sp
Bahía de Plata Submarine,"Fabricated metal products (metal ladders, ironing boards, chairs, barricades, ammunition boxes, and automobile seat frames; and steel safes, toilet fixtures, and lawnmower wheels)",60335.1105,Company,Novarcticaa,
Bahía de Plata Trawler AG Overseas,,,Company,Oceanus,AG
Bahía de Plata Trout,"Grocery products (Canned and frozen foods, milk, fresh fruits and vegetables, fresh and prepared meats, fish, poultry and poultry products); Other household products (alcohol, household cleaning products, medicine, and clothes)",16349.68,Company,Rio Isla,
Bahía de Plata United,,,Company,Sol y Oceana,
Bahía del Este Company,,15136.7812,Company,Puerto Sol,Co
Bahía del Este Consulting,,32366.6728,Company,Oceanus,
Bahía del Este Ges.m.b.H.,"Supplies printed packaging products for pharmaceutical, medical device, animal health, dietary supplements, diagnostics, and biotech industries. Its printed packaging products include folding cartons, compliance packaging, package inserts, labels, brand protection, digital printing, and item level serialization products with RFID and various barcodes",9336.5985,Company,Marebak,Ges.m.b.H
Bahía del Este GmbH Forwading,Paintball products and equipment,8160.7938,Company,Kondanovia,Ges.m.b.H
Bahía del Este Inc Shipping,,10956.6728,Company,Oceanus,Inc
Bahía del Este Nautilus,,,Company,Vesperanda,
Bahía del Este Oyj Transit,Range of legwear products,,Company,Sol y Oceana,Oyj
Bahía del Este Pic,Chemicals,,Company,Isliandor,PLC
Bahía del Este Pic,,,Company,Oceanus,PLC
Bahía del Este S.p.A.,,,Company,Utoporiana,S.p.A.
Bahía del Este Sagl,,14221.5117,Company,Arreciviento,Sagl
Bahía del Este Sagl,Swimwear and fashion clothing for women,254666.6728,Company,Oceanus,Sagl
Bahía del Este SE,Provision of logistics and shipping services,62466.6728,Company,Oceanus,SE
Bahía del Sol A/S Export,,10725.5258,Company,Marebak,A/S
Bahía del Sol AS,,13896.6728,Company,Oceanus,A/S
Bahía del Sol BV Distribution,,8396.6728,Company,Oceanus,BV
Bahía del Sol Company Transportation,Gelatin and collagen peptide,92839.9758,Company,Kondanovia,Co
Bahía del Sol Corporation,Paper and paper products,6153.1524,Company,Mawazam,Co
Bahía del Sol Corporation,Contract manufacturing services,98064.6148,Company,Novarcticaa,Co
Bahía del Sol Corporation,Gelatin,67616.0536,Company,Utoporiana,Co
Bahía del Sol Deep-sea,"Fish and seafood products (tuna, salmon, herring, shellfish, and groundfish products; and flounder fillets, cornmeal pollock strips, burger, tuna steak, frozen halibut steaks, as well as canned sockeye salmon and frozen sockeye, and crabs)",36095.4427,Company,Nalakond,
Bahía del Sol Incorporated Fish,,,Company,Oceanus,Inc
Bahía del Sol Kga Consulting,Seafood products,14016.5796,Company,Vesperanda,Kga
Bahía del Sol Limited Liability Company,"Harvests a wide variety of aquatic animals, ranging from tuna, cod and salmon to shrimp, krill, lobster, clams, squid and crab; Seafood processing, such as canning of seafood (including soup); smoking, salting, and drying seafood; eviscerating fresh fish by removing heads, fins, scales, bones, and entrails; shucking and packing fresh shellfish; processing marine fats and oils; and freezing a variety of seafood",,Company,Faraluna,Limited
Bahía del Sol Limited Liability Company,,,Company,Sol y Oceana,Limited
Bahía del Sol LLC Pelican,,,Company,Oceanus,Limited
Bahía del Sol Merchants Catchers,"Flat panel display (LCD screen, LCD monitor, plasma display), digital TV (LCD electric plasma TV, video projector), display tube display and semi-finished products, kits and components",1134769.925,Company,Marebak,
Bahía del Sol SRL,Construction materials,59866.1877,Company,Nalakond,SRL
Bahía del Sol ОАО,Restaurant supplies; Goods; Household goods,101888.9003,Company,Rio Isla,ОАО
Bahía del Sol ОАО Marine,,4783.7366,Company,Marebak,ОАО
Bahía Dorada Company Freight,"MANITOU (industrial and semi-industrial rough-terrain masted forklift-trucks); MANISCOPIC (high capacity rough-terrain and rotating, telescopic forklift-trucks); MANILOADER (compact loaders); MANITRANSIT (truck-mounted forklifts); MANIACCESS (vertical, articulated, scissor and telescopic access platforms); MANIHOE (forklift-trucks with front telescopic arm and a rear-mounted shovel); and MANILEC (warehouse equipment, including pallet forklift-trucks and stackers)",2524906.872,Company,Lumindoria,Co
Bahía Dorada Corporation Seafarer,Fish and fish products,7846.6728,Company,Coralmarica,Co
Bahía Dorada LLC Delivery,,,Company,Faraluna,Limited
Bahía Dorada Ltd. Liability Co -,,5096.6728,Company,Oceanus,Limited
Bahía Dorada Ltd. Liability Co Brothers,,,Company,Oceanus,Limited
Bahía Dorada NV Cargo,Fish and seafoods products,250199.7862,Company,Nalakond,N.V.
Bahía Dorada Tidal flat,,5306.6728,Company,Oceanus,
bái suō wěn lú Buoy,,5316.6728,Company,Oceanus,
bái suō wěn lú CJSC,Chemicals and allied products,43274.8993,Company,Lumindoria,CJSC
bái suō wěn lú Co,,,Company,Kondanovia,Co
bái suō wěn lú Corporation,,,Company,Oceanus,Co
bái suō wěn lú Ges.m.b.H.,"Beverages, fruits and vegetables, dairy and ice cream products, frozen food products, meat and meat products, dry groceries, bakery products, salad dressings and other related products; Food sanitation solutions, as well as paper plates and other kitchen ware",66816.8285,Company,Mawazam,Ges.m.b.H
bái suō wěn lú Incorporated,,,Company,Coralmarica,Inc
bái suō wěn lú Incorporated Regatta,,,Company,Gavanovia,Inc
bái suō wěn lú Jetsam,,4756.6728,Company,Oceanus,
bái suō wěn lú Ltd Cargo,"Pharmaceutical products, chemicals, and carbon and graphite products",256886.1317,Company,Marebak,Limited
bái suō wěn lú Plc,,12236.6728,Company,Oceanus,PLC
bái suō wěn lú S.p.A. Transport,,,Company,Isliandor,S.p.A.
bái suō wěn lú SE,,,Company,Oceanus,SE
bái suō wěn lú Sea A/S Line,"Smoked hams, fresh pork, smoked chops, bacon, smoked sausage, luncheon meats and other preserved products",40455.9201,Company,Lumindoria,A/S
bái suō wěn lú Transport,,,Company,Utoporiana,
Bailey and Sons,,,Beneficial Owner,ZH,Sons
Bailey and Sons,,,Beneficial Owner,ZH,Sons
Bailey and Sons,,,Beneficial Owner,ZH,Sons
Bailey Group,"Specialises in selling a wide range of biological and medical products, botanical drugs and herbs, and other related pharmaceutical products intended for internal and external consumption in such forms as ampoules, tablets, capsules, vials, ointments, powders, solutions, and suspensions",7232.9436,Company,ZH,Group
Bailey Group,,,Beneficial Owner,ZH,Group
Bailey Group,,,Beneficial Owner,ZH,Group
Bailey Group,,,Beneficial Owner,ZH,Group
Bailey Group,,,Company Contacts,ZH,Group
Bailey Group,,,Company Contacts,ZH,Group
Bailey Inc,Transportation and logistics services,49998.8759,Company,ZH,Inc
Bailey Inc,,,Company,ZH,Inc
Bailey Inc,,,Company Contacts,ZH,Inc
Bailey LLC,,,Beneficial Owner,ZH,Limited
Bailey LLC,,,Beneficial Owner,ZH,Limited
Bailey LLC,,,Beneficial Owner,ZH,Limited
Bailey LLC,,,Company Contacts,ZH,Limited
Bailey Ltd,,,Company,ZH,Limited
Bailey Ltd,,,Company Contacts,ZH,Limited
Bailey PLC,,,Beneficial Owner,ZH,PLC
Bailey PLC,,,Beneficial Owner,ZH,PLC
Bailey PLC,,,Beneficial Owner,ZH,PLC
Bailey PLC,,,Company Contacts,ZH,PLC
"Bailey, Brown and Jacobs",,,Company Contacts,ZH,
"Bailey, Cohen and Jones",,,Beneficial Owner,ZH,
"Bailey, Dean and Estrada",,,Company Contacts,ZH,
"Bailey, Dominguez and Horne",,,Beneficial Owner,ZH,
"Bailey, Flores and White",,,Beneficial Owner,ZH,
