name,tot_company,tot_revenue
Thomas Marshall,1,185.4431125
Annette Bennett,1,185.4431125
Claire Thomas,1,185.4431125
Lisa Black,1,185.4431125
Andrew Gibson,1,185.4431125
Sierra Davis,1,185.4431125
Glenn Wall,1,185.4431125
Derrick Young,1,185.4431125
Patricia Steele,1,185.4431125
Michael Hebert,2,71813.50261
William Evans,1,185.4431125
James Moss,1,185.4431125
Randy Mitchell,1,185.4431125
Angela Oliver,1,185.4431125
Wendy Long,1,185.4431125
Jeff Smith,1,185.4431125
Brittany Brock,1,185.4431125
Tasha Ramirez,1,185.4431125
Katherine Henderson,1,185.4431125
Tammie Crawford,1,0
Jenna Lawson,1,3808.008267
Annette Golden,1,3808.008267
Shannon Martinez,1,3808.008267
Tina Lowery,2,5603.36843
Steven Byrd,3,5603.36843
Lisa Lopez,3,5603.36843
Phillip Hall,2,5603.36843
Melissa Russell,2,5603.36843
Bryce Smith,2,5603.36843
Richard Dean,2,5603.36843
Dr. Sean Ross,2,5603.36843
Eric Foster,2,5603.36843
Ashley Harris,6,5603.36843
Amanda Marsh,2,5603.36843
Dr. Keith Bishop,2,5603.36843
Jeffrey Mendez,2,5603.36843
Brent Lucas,2,5603.36843
Michele Castillo,2,5603.36843
Alexandria Smith,2,5603.36843
Hailey Miranda,2,5603.36843
Monica Chase,2,5603.36843
Zachary Martinez,2,5603.36843
Nicholas Ochoa,2,5603.36843
Reginald Frederick,2,5603.36843
Joseph Soto,2,5603.36843
Amanda Hale,2,5603.36843
Mark Jackson,2,5603.36843
Anna Davis,2,5603.36843
Christopher Anthony,2,0
Jonathan Spence,1,6245.8147
Terry Gray,1,0
Karen Bass,1,1153.298555
Shawn Hernandez,1,1153.298555
Frank Nguyen,1,1153.298555
Anna Hill,1,1153.298555
Justin Villanueva,1,1153.298555
Joyce Velazquez,1,1153.298555
Miss Rachel Nguyen,1,1153.298555
Walter Nash,1,1153.298555
Laura Howard,1,1153.298555
Linda Gaines,1,1153.298555
Amber Schaefer,1,1153.298555
Michelle Maldonado DDS,1,0
Jack Morgan,1,13486.6728
Dr. Jonathon Cook,1,32652.84993
Robert Glenn,2,32652.84993
William Jordan,1,32652.84993
Lauren Cole,1,0
Patrick Morales,4,0
James Walker,6,324751.9616
Kimberly Hansen,1,5996.6728
Lauren Johnson,3,10403.862
Nathan Peterson,1,25557.84485
Shawn Tanner,1,25557.84485
Jonathan Ferguson,2,25557.84485
Seth Scott,1,25557.84485
Frederick Conway,1,25557.84485
Tonya Mullins,1,25557.84485
Dillon Guzman,1,25557.84485
Dennis Joseph,1,25557.84485
Justin Duncan,1,25557.84485
Leslie Hale,1,25557.84485
Joshua Atkins,1,25557.84485
Andrew House,1,25557.84485
Stefanie Rose,1,25557.84485
Melody Glass,1,25557.84485
Cameron Santos,1,0
Matthew Lee,1,0
Stephanie Watkins,1,0
Brooke Daniel,1,5816.6728
Wendy Harmon,1,26466.6728
Michael Dickerson,1,0
Russell Durham,1,0
Jessica Nguyen,2,0
Maria Oconnell,1,0
Andrew Jackson,2,0
Tyler Aguirre,1,0
Mrs. Amanda Rojas,1,0
Monica Smith,1,0
Melissa Rios,1,4700.0322
Darius Chung,1,0
Sarah Osborne,1,0
Kenneth Walker,1,0
Victoria Dixon,1,0
Wendy Bell,1,0
Jason Sherman,1,0
Bruce Hurst,1,0
Julie Stone,1,0
Aaron Adams,1,0
Kevin Brown,1,0
Robert Solomon,1,0
Mrs. Brittany Diaz,1,0
Sean Morton,1,0
John Perez,4,27497.80883
Natalie Adams,1,0
Lisa Brown,3,14408.12147
Joel Norris,1,0
Jesse Petersen,1,0
Nathaniel Mcgee,1,0
Kathryn Nunez,1,0
Alexander Bowman,1,0
Mrs. Felicia Sullivan MD,1,0
Anthony Padilla,1,0
Matthew Warren,1,0
Robert Sloan,1,0
Debra Patel,1,0
Edward Gaines,1,0
Rachel Hamilton,1,0
Kristina Wilson,1,0
Justin Nichols,1,0
Brenda Rivera,2,0
Thomas Pugh,2,0
Brenda Gonzalez,3,5103.09976
Emily Turner,2,0
Charles Carlson,1,0
Elizabeth Campbell,2,0
Richard Harrington,2,0
Andrew Farrell,1,0
Steven Morrison,1,0
Katie York,1,0
Olivia Alvarez,1,0
Jordan Olson,1,0
Crystal Graham,1,0
Sarah Garner,1,0
Tyler Jones,4,0
Jonathan Neal MD,1,0
Jonathan Callahan,1,0
Christopher Knight,2,0
Tammy Ford,1,0
Jessica Greene,1,0
Stacey Lindsey,1,0
Anthony Cummings,1,0
Katherine Cook,2,0
Justin Contreras,1,0
Jamie Pugh,1,0
Matthew Fernandez,1,0
Joseph Martin,4,3664.423213
Christopher Wiley,1,0
Devon Compton,1,0
Lauren Bright,1,0
Tammy Wilson,1,0
David Velez,2,0
Edward Walker,2,0
Cynthia Patrick,1,0
John Brown,5,2283.33456
Michael Walsh,2,0
Lonnie Ramirez,1,0
Andrew Henry,1,0
Glenn Hall,1,0
David Obrien,1,0
Rachel Obrien,2,0
Edward Wright,1,0
Gina Lee,1,0
Amanda Glover,1,0
Joshua Williams,4,2083666.673
Scott Bishop,1,0
Jessica Smith,4,6695.000964
Jason Moore,1,0
Gina Martin,1,0
Ryan Li,1,0
Alan Ray,1,0
Amber Ferguson PhD,1,0
David Underwood,1,0
Darin Frazier,1,0
Jennifer Wilson,5,33815.94478
Gary Flores,1,0
Cristina Nelson,1,0
Geoffrey Ho,1,0
Danielle Webb,1,0
Jason Perry,1,0
Stacy Yates,1,0
Belinda Campbell,1,0
Ryan Jimenez,1,0
Marcus Sanders,1,0
Kevin Mcclain,1,0
James Russell,2,0
Nicole Flores,1,0
Allison Mcconnell,1,0
Jonathan Schultz,1,0
Donna Aguilar MD,1,0
Sally Webb,1,0
Jeanne Robinson,1,0
James Long,1,0
Michael Sexton,1,0
Pamela Cruz,3,0
Bryan Hahn,1,0
Mia Tucker,1,0
Amy Stone,1,0
Matthew Everett,1,0
Olivia Williams,1,0
Jeremy Brown,1,0
Michael Williams,8,160897.5125
Lisa Frazier,1,0
Cynthia Jones MD,1,0
Carlos Fox,1,0
Crystal Taylor,1,0
Billy Reed,1,0
Michael Key,1,0
Robert Daniels,1,0
Mary James,1,0
Bethany Jones,2,0
Jesse Fisher,1,0
Dana Walsh,1,0
Joyce Esparza,1,0
Austin Herrera,1,0
Kerri Stewart,1,0
John Norman,1,0
Monique Mcintosh,1,0
Daniel Booker,1,0
George Trevino,1,0
Traci Myers,1,0
Carl Peterson,1,0
William Dawson,2,18935.6941
Christine Hernandez,2,0
Kristen Trujillo,1,0
Robert Wagner,3,127814.8498
Kathleen Sweeney,1,0
Jeffrey Williams,3,2337.31505
Dr. John Weeks MD,1,0
Rebecca Myers,1,0
Adam Vasquez,1,0
Tamara Torres,1,0
Teresa Reynolds,1,0
James Brock,1,0
Jack Ochoa,1,0
Aaron Sutton,1,0
Jeffrey Austin,1,0
Cynthia Cox,2,0
Julie West,1,0
Lindsey Turner,1,0
Brett Riley,1,0
Latoya Bradley,1,0
Robert Mcdonald,1,0
Amanda Meyers,1,0
Kelly Johnson,4,10794.36602
Andrew Rodriguez,2,3239.434467
Tracey Wong,1,0
Zachary Higgins,1,0
Randy Schultz,1,0
Angela Jones,3,0
Phillip Taylor,1,0
Amy Bailey,1,0
Nancy Barnes,1,0
Nicole Torres,1,15966.6728
Daniel Odom,1,2857.294273
Brenda James,1,2857.294273
Megan Warner,1,2857.294273
Rebecca Williams,1,2857.294273
Glenda Thompson,1,2857.294273
Jeffrey Sanders,1,2857.294273
Richard Johnson,3,1377814.171
Thomas Davis,2,7637.892986
Elizabeth Suarez,1,2857.294273
Linda Kennedy,1,2857.294273
Robert Johnson,8,218089.2361
Erica Atkins,1,2857.294273
Nathan Gregory,1,2857.294273
Rodney Nielsen,1,2857.294273
Christopher Morrow,1,2857.294273
Michael Alexander,2,2857.294273
Joseph White,1,2857.294273
William Ingram,1,2857.294273
Matthew Chung,1,2857.294273
Bradley Chandler,1,2857.294273
Anthony Simpson,1,0
John Scott,3,0
Austin Oneal,1,0
Jodi Garcia,3,0
Sharon Jones,1,0
Elizabeth Nelson,1,0
Barbara Martinez,2,5873.33456
Margaret Salazar,1,0
John Stewart,2,31142.0661
Haley Barber,1,0
David Glover,2,7076.6728
Thomas Hunter,1,46263.6507
Douglas Williams,2,46263.6507
Kayla Reynolds,1,46263.6507
Jane Knight,1,0
Melissa Nguyen,1,0
Robert Becker,1,74971.5506
Mrs. Chelsea Walker,1,0
James Washington,1,11789.39967
Terry Rice,1,11789.39967
Christian Hill,1,11789.39967
Kathryn Carter,1,0
William Hayes,1,0
Adriana White,1,4657.7974
Gina Smith,1,0
Heather Baker,2,35540.9693
Donna Knight,1,0
Kelly Mclaughlin,2,0
Samantha York,1,32653.3281
Kari Morton,1,0
Robert Harris,2,0
Helen Miller,1,0
Amanda Kim,1,0
Rachel King,1,0
Andrew Evans,1,0
Megan Barnes,1,0
Lori Reeves,1,0
Victor Hodges MD,1,0
Crystal Meyer,1,0
Valerie Lawson,1,0
Mrs. Gina Silva,1,5036.6728
Samantha Mccarthy,1,12776.6728
Paul Erickson,2,12137.67738
Crystal Hill,2,12137.67738
Matthew Joyce,2,12137.67738
Joseph Lynch,2,12137.67738
Melody Harris,2,0
Michael Potter,1,0
Krista Santiago,1,0
Robert Garner,1,0
Elizabeth Dean,1,0
Eric Cortez,1,0
April Avila,1,0
Bethany Griffith,1,0
Eric Williams,2,20090.89865
Lisa White,2,0
Lawrence Jimenez,1,0
Dennis Miller,1,0
Jose Ferguson,1,0
Caitlin Phillips,1,0
Christina Ortega,1,0
Shannon Walker,1,0
Anthony Hardy,1,0
Caitlin Lee,1,0
Justin Johnson,1,0
Jennifer Blevins,1,0
Terri Eaton,1,0
Sherry Coleman,1,0
Joshua Long,1,0
Sarah Keith,1,0
Paul Smith,3,10020.08324
Kathy Hess,1,0
David Soto,1,0
William Garcia,4,0
Henry Davies,1,0
Robert Allen,3,14716.65879
Kim Booker,1,0
Kristen Dixon,1,0
Emily Warren,1,0
Sherri Bradley,1,0
Sandra Kane,1,0
Betty Juarez,1,0
Jordan Cox,1,0
Tracey Robinson,1,0
Mrs. Melissa Sanchez,1,0
Brandon Berry,1,0
Jasmine York,1,0
Katherine Nelson,1,0
Lisa Sanchez,1,0
Darrell Norman,1,0
Michael Lee,1,0
Matthew Meza,1,0
Billy Howell,1,0
Matthew Love,1,0
Brett Mendoza,2,0
Brandy Hoffman,1,0
Karen Mendoza,1,0
Mr. John Harrison DVM,1,0
Michelle Graham,2,0
Tanner Stevens,1,0
Jason Cantu,1,0
Anthony Thomas,3,0
Taylor Carter,1,0
Robert Villarreal PhD,1,0
Jacob Wood,1,0
Wendy Sutton,1,0
Cindy Perkins,1,0
Robert Stanley,1,0
Janice Cummings,1,0
Elizabeth Hendricks,1,0
Kiara Flowers,1,0
Kristen Schultz,1,0
Laura Martinez,4,0
Tracy Harvey,1,0
Crystal Mendez,1,0
Tammy Campbell,1,0
Jessica Garcia,4,7468.488717
Katrina Bolton,1,0
Carol Ellis,1,0
Lauren Lowe,1,0
Jennifer Johnson,10,217186.104
Todd Alexander,1,0
Sharon Burke,1,0
Mariah Simpson,1,0
Darren Weber,1,0
Gina Roberts,1,0
Adam Thornton,1,0
Crystal Johnson,2,0
Alexandra Brown,1,0
Erika Rose,1,0
Richard Silva,1,0
Madison Johnson,2,22860.38645
Wendy Boone,1,0
Douglas Garrett,1,0
Crystal Christensen,1,0
Cheryl Alexander,2,0
Deborah Matthews,1,0
Melissa Johnson,1,0
Kristopher Rice,1,0
Stephanie Jones,2,0
Terri Garcia,1,0
Melissa Reese,1,0
Jessica Frazier,1,0
Mark Young,1,0
Jessica Lewis,2,0
Richard Tyler,1,0
Anna Vaughn,1,0
Raymond Young,1,0
Peter Warren,1,0
Rachel Gallegos,1,0
Juan White,2,0
Tami Mitchell,1,0
Michael Cunningham,1,0
Craig Olsen,1,5726.6728
Ariel Hernandez,1,660.9050059
Ethan Walter,1,660.9050059
Dennis Schmidt,1,660.9050059
Michael Garcia,6,3107.874842
Kristen Burke,1,660.9050059
Blake Green,1,660.9050059
Eric Cowan,1,660.9050059
Joseph Rodriguez,3,51903.65231
Rebecca Roman,1,660.9050059
Michael Bradley,1,660.9050059
Theodore Clark,1,660.9050059
Robin Sandoval,1,660.9050059
John Tucker,1,660.9050059
William Avila,1,660.9050059
Rachel Jackson,1,660.9050059
Aaron Beasley,1,660.9050059
Patrick Reynolds,1,660.9050059
Carrie Foster,1,660.9050059
Lance Smith,2,660.9050059
Jared Johnson Jr.,1,660.9050059
Gene Neal,1,660.9050059
Judy Williams,1,660.9050059
Christopher Hamilton,2,1701.881286
Dwayne Roberts,1,660.9050059
Mr. Dillon Ross II,1,660.9050059
Sarah Farley,1,660.9050059
Noah Johnson,1,660.9050059
Brittany Williams,1,660.9050059
Todd Mayo,1,660.9050059
David Gonzalez,3,3185.325606
Stacie Tran,1,660.9050059
Thomas Randolph,1,660.9050059
Kayla Davies,1,0
Kathy Harvey,1,0
Kevin Morgan,1,0
Jenna Miller,1,0
Charles Huff,1,0
Michael Hobbs,1,0
Martin Clayton,1,0
Monica Black,1,0
Maureen Vega,1,0
Tyler Rivera,1,0
Laura Butler,1,0
Amy Thompson,2,0
Kaitlyn Glenn,1,0
Jennifer Graham,1,0
Whitney Lane,1,0
Amanda Rodriguez,2,954.0984045
John Anderson,3,0
Ronald Gardner,1,0
Matthew Miller,2,34146.6944
Elaine Rosario,1,0
Lindsey Serrano,1,0
Jeffrey Harris,1,0
Amanda Patrick,1,0
Audrey Allen,1,0
Michele Snyder,2,0
Danielle Myers,1,55376193.23
Stephanie Chen,1,0
Deborah Rodriguez,1,0
Randy Lopez,1,0
Laura Shields,1,0
Jessica Castro,1,0
Mark Soto,1,0
James Mccann,1,0
Whitney Reid,1,0
James Sanders,3,0
Karen Perez,2,0
Samantha Dennis,2,0
Andrew Dunn,1,0
Garrett Castro,1,0
Alexander Reese,2,10633.3364
Shane Morton,2,10633.3364
Sandra Fox,2,0
Debbie Bell,1,2653.3364
George Grant,1,2653.3364
James Pierce,1,3395.317375
Robert White,3,12041.73297
Courtney English,1,3395.317375
Samuel Turner,1,0
David Vargas,2,6596.6728
Lynn Nguyen,1,24366.6728
Steven Mendoza,1,0
Patrick Perez,3,0
Paul Li,1,0
Ryan Williams,3,8642.122939
Paul Thompson,1,0
Miss Tracey Wang,1,0
Michelle Price,1,0
Laura Lawrence,1,51066.6728
Andrew Estes,1,0
Amanda Freeman,1,0
David Good,1,0
Richard Hernandez,1,0
Charles Kelley,1,0
Ms. Lori Hart,1,0
Melissa Oconnor,1,0
Terri Prince,1,0
James Baker,1,0
Bryan Matthews,1,0
Corey Bradshaw,1,0
Evelyn Rodriguez,1,0
Suzanne Hopkins,2,0
Michael Graham,2,0
Brandon Turner,2,0
Trevor Miller,1,0
Jeremy Ramos,1,0
Joshua Lopez,2,19383.3364
Maria Reed,2,10486.6728
Gregory Lucas,1,0
Ashley Lewis,1,0
Emily Prince,1,0
Brenda Barnes,1,0
Charles Reyes,3,88287.47983
Phillip Walter,1,0
Dylan Mack,1,0
Abigail Collins,1,0
Alexander Bradley,1,0
Lori Rivera,1,0
Carla Simpson,1,0
Kristen Cole,1,0
William Russo,2,0
David Martinez,2,786.746835
Edward Johnson,2,1480.2939
Tasha Romero,1,0
Jacob Perry,1,0
Barry Brooks,1,0
Christian Stephens,1,0
Thomas Mills,1,0
Robert Willis,1,0
Brian Lopez,3,2684.848764
Regina Carter,1,0
Cynthia Carpenter,2,0
Julia Fuller,1,0
Donna Burnett,1,0
Allison Webb,1,0
Carolyn Simmons,1,0
Jack Young,1,0
Angela Mcknight,1,0
Benjamin Young,1,0
Mitchell Brown,1,0
Elizabeth Chan,2,0
Sarah Moore,2,0
Elizabeth Medina,1,0
Maria Baker,2,0
Jessica Paul,2,9266.6728
Eric Martinez,1,29180.3026
Edward Patton,1,0
Todd Novak,1,12179.23224
Robin Mitchell,1,12179.23224
Michael Young,2,12179.23224
Mariah Roberts,1,12179.23224
Jamie Mcclain,1,0
Thomas Payne,2,6273.711975
Gary Santiago,1,6273.711975
Russell Campbell,1,6273.711975
Jay Green,2,6273.711975
Lisa Gibson,2,0
Miranda Cox,1,3135.56136
Lacey Beck,1,3135.56136
Brandy Chavez,1,3135.56136
Trevor Romero,1,0
James Miles,1,3135.56136
Kyle Hess,1,3135.56136
Ashlee Shelton,1,0
Molly Gutierrez,1,47366.6728
Danielle Thompson,1,14866.6728
Tamara Barrera,1,0
Tracey Perez,3,5436.6728
Jennifer Case,1,5346.6728
Jonathan Garcia,2,9393.2268
Christopher Levy,1,1824.296525
Heather Williams,2,1824.296525
Sherry Stewart,1,1824.296525
Victoria Munoz,1,1824.296525
Brian Perez,1,0
Sara Fitzpatrick,1,43666.6728
Joe Flores,2,36117.9012
Shawn Beck,1,34666.6728
Donald Olsen,1,0
Chad Weiss,1,1728.979771
Mary Coleman,1,1728.979771
Lauren Montgomery,1,1728.979771
Christopher Hernandez,2,1728.979771
Amy Leonard,1,1728.979771
Maria Cole,1,1728.979771
James Nelson,2,8255.652571
Amanda Baird,1,0
Scott Jackson,2,5253.12085
Douglas Reeves,1,5253.12085
Mr. Brian Martinez,1,0
Michelle Martinez,1,58716.1676
Kelsey Perez,2,58716.1676
Stephanie Alexander,1,0
Caleb Morrow,3,5608.3364
Sarah Valentine,3,5608.3364
Gina Bryan,1,4378.85045
Julie Gonzalez,1,4378.85045
Natalie Davis,2,0
Mrs. Stacie Morton DDS,1,28266.6728
Jill Newman,2,15066.6728
Duane Edwards,2,0
Taylor Serrano,1,5306.6728
Joshua Daugherty,1,56902.1658
Stephen Durham,1,3116.06235
Jacob Shannon,1,3116.06235
Tyrone Bartlett,1,0
George Rodriguez,1,19383.3364
Linda Pena,1,0
Taylor Bradley,1,19366.6728
Robert Mcdaniel,1,0
George Franco,1,9272.07555
Christian Mccormick,1,9272.07555
Sarah Wells,1,0
Benjamin Wilson,1,0
Sonya Duffy,1,0
Carla Turner,3,45545.37817
William Short,2,0
Tamara Booker,2,0
Angie Floyd,1,7744642.584
Donald Hawkins,2,17596.32813
Felicia Oliver,2,17596.32813
Casey Mosley,2,17596.32813
Laura Pennington,2,0
Jacob Anderson,2,5244.332217
Julie Roy,1,2595.376067
John Bentley,1,2595.376067
Gregory Lewis,1,0
Jeremy Wallace,1,0
Samantha Lee,1,0
Ryan Paul,1,0
Dawn Brady,1,0
Mark Mullen,1,0
Michael Manning,1,0
Dr. Scott Moore,1,0
Christopher Powers,1,0
Vickie Johnson,1,0
Ann Rogers,1,0
Shannon Vasquez,1,0
Rachel Bates,1,0
Mark Barber,1,0
Christian Hall,1,0
Chad King,1,0
Rachel Copeland,1,0
Daniel Roberts,1,0
Gregory Snyder,2,228.0865333
Daniel Wood,1,0
Christopher Roberts,2,11504666.67
James Robinson,2,0
Sharon Becker,1,0
Christina Daugherty,1,0
Fernando Ross,1,0
Michael Bennett,3,12567.42356
Sara Rodriguez,2,0
Patricia Baker,1,0
Ronald Harrington,1,0
Zachary Glover,1,0
Patricia Blake,1,0
Philip Rodriguez,2,0
Julia Lopez,1,228.0865333
Dr. Gregg Harmon,1,228.0865333
Robin Rogers,1,228.0865333
Ryan Walters,2,228.0865333
Miranda Simmons,1,228.0865333
Cynthia Woods,1,228.0865333
Arthur Edwards,1,228.0865333
Rachael Holloway,1,228.0865333
Phyllis Johnston,1,228.0865333
Phillip Shepherd,1,228.0865333
Emily Wells,1,228.0865333
Monique Soto,1,228.0865333
Jeremy Bryant,1,228.0865333
Lauren Carpenter,1,228.0865333
Jennifer Murillo,1,228.0865333
Dawn Lynch,1,228.0865333
Dr. David Rivera Jr.,1,228.0865333
Corey Park,1,228.0865333
Claudia Wade,1,228.0865333
Thomas Salas,1,228.0865333
Jenny Torres,1,228.0865333
Brandon Sanchez,1,228.0865333
Danielle Wood,1,228.0865333
Barbara Fernandez,1,228.0865333
Holly Newman,1,228.0865333
Jennifer Roberts,2,228.0865333
Tina Higgins,1,228.0865333
Chad Mueller,1,228.0865333
Emily Dixon,1,228.0865333
Latoya White,1,228.0865333
Cassandra Cobb,1,228.0865333
Mark Benson,1,228.0865333
James Barnes,1,228.0865333
Suzanne Mosley,1,228.0865333
Kayla Eaton,1,228.0865333
Colleen Kennedy,1,228.0865333
Patricia Reyes,1,228.0865333
Courtney Stewart,1,228.0865333
Christie Miranda,1,228.0865333
Eric Howard,1,228.0865333
Morgan Conrad,1,228.0865333
Ian Hicks,1,228.0865333
Haley Maxwell,1,228.0865333
Amanda Castro,1,228.0865333
Christine Nguyen,1,228.0865333
Emily Shelton,1,228.0865333
Joyce Mcbride,1,228.0865333
Randy Martinez,2,927.1244911
Daniel Moore,5,27829.36031
Brian Williams,3,9265.737
Kari Novak,1,9265.737
Samantha Wilcox,1,9265.737
Donna Nelson,1,0
John Sanchez,1,0
Tammie Carney,1,3170.22745
Joshua Walker,2,3170.22745
Margaret Green,1,0
William Harrington,1,6831.1749
Douglas Sanders,1,0
Ian Cooke,1,53139.7788
Crystal Smith,3,163171.3166
Susan Reyes,1,75710.7248
Jennifer Moore,4,7441.711538
Bryan Lewis,1,0
Lindsay Fields,1,0
Nicole Ross,1,0
Darren Ryan,1,16522.22427
Brianna Andrews,1,16522.22427
Michael Rice,1,16522.22427
Jordan Lewis,1,23666.6728
Mitchell Hill,1,0
Jennifer Atkinson,1,8156.6728
Savannah Johnson,1,0
Frank Dixon,1,2383.3364
Tracy Taylor,2,2383.3364
Steven Wright,1,31566.6728
Mrs. Shannon Guzman DVM,1,1150616.532
Jennifer Nielsen,1,12546.6728
Jamie Gross,1,82833.3364
Tiffany Lozano,1,82833.3364
Elizabeth Williams,3,0
Mary Gray,1,11467.6728
Stacey Williams,3,699.0379578
David Cook,1,0
John Leach,1,0
Christina Castaneda,1,0
Tony James,1,0
Tammy Gibson,1,0
Taylor Reeves,1,155795.8177
Valerie King,1,155795.8177
Sheryl Garcia,1,0
Rhonda Baker,1,155795.8177
Connor Anderson,1,155795.8177
Taylor Armstrong,1,0
Paul Stephens,1,38006.09937
Dustin Ramirez,1,38006.09937
Rebecca Ortega,1,38006.09937
Steven Fletcher,1,0
Mr. Danny Henry,1,16866.6728
John Hale,1,22607.9168
Matthew Allen,1,9942.6777
Tiffany Harris,1,6218.708333
Cynthia Perry,1,6218.708333
Christian Smith,1,6218.708333
Michele Davis,1,6218.708333
Kelli Black,1,6218.708333
Rachel Torres,1,6218.708333
Amanda Ibarra,1,0
Rachel Foster,1,0
William Williams,3,4766.6728
Laura Adams,2,10701.0162
Brian Preston,1,1771391.438
Nicole Thomas,1,1771391.438
Jennifer Harrell,1,1771391.438
Evan Salazar,1,1771391.438
Janet Turner,1,0
Gabrielle Ingram,1,5816.6728
Tanner Barnett,1,0
Katherine Humphrey,1,27928.2834
Stephen Brown,2,50602.43885
Jon Rivas,1,0
Beth Maxwell,1,5416.6728
Valerie Barker,1,0
Kevin Hernandez,1,3577.41225
Mr. Larry Reeves Jr.,1,3577.41225
Frank Avila,1,3551.08845
Nicole Allen,2,3551.08845
Kevin Hudson,1,0
Matthew Turner,3,27266.6728
Jason Thomas,1,4726.6728
Jesse Huerta,1,5636.6728
Sarah Fields,2,0
Deborah Berger,2,0
Sarah Barber,2,0
Casey Morrison,2,0
Melissa Fisher,2,0
Allen Taylor,2,0
Karen Hall,2,0
Matthew Murray,2,20370.5203
David Kane,2,8283.3364
Dawn Singh,2,8283.3364
Mark Ramirez,2,0
Dennis Sherman,2,14256.6728
Xavier Lawson,1,0
Sonya Anderson,1,0
Michael Allen,1,0
Nathaniel Jones,1,0
Kevin Murray,1,0
Cody Clark,1,0
Emma Fields,1,0
Robert Green,3,48343.1662
Valerie Proctor,1,0
Edward Duke,1,0
Elizabeth Rivera,1,0
Mary Phillips,1,0
Elizabeth Merritt,1,0
Steven Mccarthy,1,0
Levi Black,1,0
Arthur Jones,1,0
Ashley Garcia,3,0
Taylor Torres,1,0
Rebecca Chavez,1,0
Denise Jones,5,16966.6728
Dominique Walker,1,0
Justin Coleman,1,0
Natasha Matthews,1,0
Rachel Harrison,1,52278.6305
Melissa Armstrong,1,283486.9984
Lee Cameron,1,0
Connor Shah,1,0
Charles Smith,1,0
Barbara Krueger,1,0
Suzanne Stanley,1,0
Heather Rios,1,0
Darrell Lloyd,1,0
Mia Norris,1,0
Tammy Young,1,0
Lauren Crawford,1,0
David Vazquez,1,0
Edward Martin,3,9396.78158
Thomas Hoffman,1,0
Katherine Campbell,2,0
Anthony Howard,1,0
Kerry Mercer,1,0
Harold Livingston,1,0
Jonathan Price,1,0
Jose Cooper,1,0
Stephanie Henson,1,0
Kimberly Spencer,1,0
James Anthony,1,0
Francisco Hunter,1,0
Howard Webb DVM,1,0
Sandra Rodriguez,1,0
Diana Mendoza,1,0
Carolyn Miranda,1,0
Marc Aguirre,1,0
Brooke Anderson,1,0
Ryan Fisher,2,0
Ricky Gonzalez,1,0
Matthew Banks,1,0
Kenneth Williams,2,28878.37302
Jesse Heath,1,0
Andrew Jones,3,199819.8382
Andrew Ward,1,0
Kimberly Roberts,1,0
Nathan Miller,2,9295.5519
Randall Ray,1,0
Daniel Burke,1,250352.5072
Corey Barrett,1,0
Monica Gay,1,0
John Adams DVM,1,0
Jacqueline Torres,1,0
Karen Moore,1,0
Jason Barnett,1,0
Daniel Wilson,3,26837.12672
Melissa Meyer,2,0
Deanna Robertson,1,0
Courtney Wright,3,100111.928
Sara Ford,1,0
John Walter,1,0
Cory Martin,1,0
Robert Ramos,2,0
Mark King,1,0
Paul Garza,1,0
Claudia Hess,1,0
Miranda Maynard,1,0
Amy Davis,2,0
Mrs. Kimberly Johnson,1,0
Stephen Pierce,2,0
Tamara Sherman,1,0
Justin Rodriguez,1,0
Hannah Kline,1,0
Christina Woods,1,0
Brandon Brown,1,0
Michael Willis,1,0
Allison Gonzalez,1,0
Mary Simpson,1,0
Christopher King,2,764.8151556
Lisa Shaw,1,0
Dr. Shelley Torres,1,0
Julie Elliott,1,0
Jesse Crawford,1,0
Savannah Villegas,1,0
Kristen Hudson,1,0
Michael Campbell,2,0
Scott Valdez,1,0
Scott Parrish,1,0
Gabriel Perez,1,0
Gerald Keller,1,0
Christopher Rodriguez,4,18254.8722
Karen Gray,1,0
Timothy Blevins,1,0
Jennifer David,1,0
Eric Frazier,1,0
Savannah Ball,1,0
Nicholas Potter,1,0
John Melton,1,0
Shirley Finley,1,0
Travis Roberts,1,45019.5122
Megan Rogers,1,0
April Henson,1,0
Samuel Mendoza,1,0
Linda Sullivan,1,0
Jennifer Mcintyre,1,0
Joel Schmidt,1,0
Melinda Harding,1,0
Austin Nichols,1,0
Jaime Torres,1,0
Justin Roberts,2,18345.52902
Brittany Armstrong,1,0
Katrina Spencer,1,0
Benjamin Davis,1,12516.6728
Thomas Neal,4,18166.6728
Charles Taylor,2,0
Angelica Ingram,1,0
Mrs. Sharon Campbell,1,0
April Hoffman,1,0
Brooke Cross,1,0
Cody Fitzgerald,1,0
Joshua Riddle,1,0
Stephanie Nicholson,1,0
Matthew Weber,1,0
Joel Perez,1,0
Robert Franklin,1,0
Todd Garner,1,0
Jason Rosario,1,0
Stephanie Williams,3,2289.075893
Donald Knight,1,0
Jeremy Wilson,3,0
Kristi Roberts,1,0
Nichole Miller,1,0
Whitney Sharp,1,0
Teresa Brown,1,0
Juan Marks,1,0
Anthony Cline,1,0
Michelle Vasquez,1,0
Ashley Ramirez,1,0
Larry Ramirez,1,0
Kathleen Williams,2,98866.6728
Mr. Alejandro Carroll,1,0
Marvin Jones,1,0
Kathy Allen,1,0
Patrick Campos,1,0
Dawn Parsons,1,0
Cassandra Espinoza,1,0
